accession_id,FLUOROQUINOLONE
SRR2533461,none
SRR2533463,none
SRR2533464,none
SRR2533465,none
SRR2533467,none
SRR2533468,none
SRR2533472,none
SRR2533475,none
SRR2533555,none
SRR2538033,none
SRR2538034,none
SRR2538076,none
SRR2538077,none
SRR2538078,none
SRR2538140,none
SRR2538176,none
SRR2538177,none
SRR2538178,none
SRR2538199,none
SRR2538277,none
SRR2538285,none
SRR2538286,none
SRR2538287,none
SRR2538288,none
SRR2538289,none
SRR2538290,none
SRR2538291,none
SRR2538292,none
SRR2538293,none
SRR2538294,none
SRR2538295,none
SRR2538296,none
SRR2538297,none
SRR2538298,none
SRR2538299,none
SRR2538300,none
SRR2538301,none
SRR2538302,none
SRR2538304,none
SRR2538305,none
SRR2538306,none
SRR2538308,none
SRR2542453,none
SRR2562273,none
SRR2566880,none
SRR2566896,none
SRR2566897,none
SRR2566898,none
SRR2566899,none
SRR2566903,none
SRR2566904,none
SRR2566905,none
SRR2566906,none
SRR2566911,none
SRR2566916,none
SRR2566928,none
SRR2566931,none
SRR2566932,none
SRR2566933,none
SRR2566934,none
SRR2566935,none
SRR2566936,none
SRR2566937,none
SRR2566938,none
SRR2566950,none
SRR2566951,none
SRR2566952,none
SRR2566955,none
SRR2566957,ramR_T18P
SRR2566971,none
SRR2566972,none
SRR2566974,none
SRR2566983,none
SRR2566992,none
SRR2567005,none
SRR2567006,none
SRR2567007,none
SRR2567009,none
SRR2567021,none
SRR2567022,none
SRR2567024,none
SRR2567025,none
SRR2567026,none
SRR2567029,none
SRR2567032,none
SRR2567033,none
SRR2567041,none
SRR2567042,none
SRR2567047,none
SRR2567060,none
SRR2567065,none
SRR2567066,none
SRR2567068,none
SRR2567069,none
SRR2567078,none
SRR2567079,none
SRR2567097,none
SRR2567107,none
SRR2567112,none
SRR2567115,none
SRR2567120,none
SRR2567147,none
SRR2567148,none
SRR2567161,none
SRR2567162,none
SRR2567165,none
SRR2567168,none
SRR2567169,none
SRR2567176,none
SRR2567188,none
SRR2567189,none
SRR2567192,none
SRR2567193,none
SRR2567194,none
SRR2567196,none
SRR2567207,none
SRR2583951,none
SRR2583952,none
SRR2583953,none
SRR2583963,none
SRR2584398,none
SRR2587727,none
SRR2638019,none
SRR2648569,none
SRR2648752,none
SRR2670155,none
SRR2670624,none
SRR2670625,none
SRR2670694,none
SRR2670706,none
SRR2670709,none
SRR2670713,none
SRR2749817,none
SRR2831449,none
SRR2831450,none
SRR2831451,none
SRR2847929,qnrB19
SRR2847931,none
SRR2878405,none
SRR2906167,none
SRR2906168,none
SRR2911772,none
SRR2911781,none
SRR2911783,none
SRR2911794,none
SRR2912659,none
SRR2913592,none
SRR2913593,none
SRR2913594,none
SRR2913596,none
SRR2913597,none
SRR2914044,none
SRR2914045,none
SRR2914048,none
SRR2914052,none
SRR2914058,none
SRR2914060,none
SRR2917921,none
SRR2917922,none
SRR2917923,none
SRR2917924,none
SRR2917925,none
SRR2917926,none
SRR2917927,none
SRR2917930,none
SRR2917931,none
SRR2917932,none
SRR2920121,none
SRR2925137,gyrA_S83Y
SRR2925141,none
SRR2939124,none
SRR2939125,none
SRR2939127,none
SRR2954334,none
SRR2959722,none
SRR2959996,none
SRR2962356,none
SRR2962402,none
SRR2962471,none
SRR2962473,none
SRR2962475,none
SRR2962476,none
SRR2962477,none
SRR2962647,none
SRR2962657,none
SRR2968116,none
SRR2968120,none
SRR2968121,none
SRR2971415,none
SRR2971418,none
SRR2973699,none
SRR2973706,none
SRR2973729,none
SRR2975827,none
SRR2975828,none
SRR2975829,none
SRR2976760,none
SRR2976774,none
SRR2976776,gyrA_D87Y
SRR2976777,none
SRR2981108,none
SRR2981214,none
SRR2989194,none
SRR2989195,none
SRR2989196,none
SRR2989200,none
SRR2989203,none
SRR2989208,none
SRR2989211,none
SRR2989561,none
SRR2989566,none
SRR2999646,none
SRR2999647,none
SRR2999648,none
SRR2999649,none
SRR2999651,none
SRR2999652,none
SRR3000027,none
SRR3000028,none
SRR3001179,none
SRR3026969,none
SRR3027616,none
SRR3027652,gyrA_D87Y
SRR3027653,none
SRR3027654,none
SRR3027660,none
SRR3027661,none
SRR3027664,none
SRR3027702,none
SRR3027704,none
SRR3027705,none
SRR3031824,none
SRR3038129,none
SRR3038130,gyrA_S83Y
SRR3045974,none
SRR3045975,none
SRR3045976,none
SRR3045981,none
SRR3048518,none
SRR3048536,none
SRR3048544,none
SRR3048655,none
SRR3048794,none
SRR3049012,qnrS1
SRR3049071,none
SRR3049201,none
SRR3049211,none
SRR3049214,none
SRR3049224,none
SRR3049233,none
SRR3049244,none
SRR3049255,none
SRR3049259,none
SRR3049263,gyrA_D87N
SRR3049268,none
SRR3049276,none
SRR3049280,none
SRR3049283,none
SRR3049286,none
SRR3049309,none
SRR3049314,none
SRR3049317,none
SRR3049318,none
SRR3049335,none
SRR3049350,none
SRR3049368,none
SRR3049370,none
SRR3049396,none
SRR3049401,none
SRR3049405,none
SRR3049413,none
SRR3049427,none
SRR3049430,none
SRR3049434,none
SRR3049454,none
SRR3049472,none
SRR3049482,none
SRR3049485,none
SRR3049492,none
SRR3049541,none
SRR3049555,none
SRR3049561,gyrA_S83Y
SRR3049563,none
SRR3049573,none
SRR3049575,none
SRR3049584,none
SRR3049634,none
SRR3049667,none
SRR3049680,gyrA_D87N
SRR3049696,none
SRR3049711,gyrA_S83F
SRR3049744,none
SRR3049753,none
SRR3049754,none
SRR3049776,none
SRR3049790,none
SRR3049807,none
SRR3049815,gyrA_D87N
SRR3049823,none
SRR3049827,none
SRR3049839,qnrS1
SRR3049850,none
SRR3049860,none
SRR3049861,none
SRR3049865,none
SRR3049875,none
SRR3049929,none
SRR3049952,none
SRR3049968,none
SRR3049971,none
SRR3049975,none
SRR3052018,none
SRR3052020,none
SRR3052025,none
SRR3052028,none
SRR3052029,none
SRR3055290,none
SRR3055291,none
SRR3055299,none
SRR3057160,none
SRR3057216,none
SRR3057217,none
SRR3057218,none
SRR3057219,none
SRR3057224,none
SRR3057225,none
SRR3057226,none
SRR3057266,none
SRR3057267,none
SRR3057268,none
SRR3057273,none
SRR3057274,none
SRR3057275,gyrA_D87N
SRR3062414,none
SRR3081651,none
SRR3081652,none
SRR3081653,none
SRR3081655,none
SRR3081657,none
SRR3081660,none
SRR3081661,none
SRR3081663,none
SRR3081665,none
SRR3081666,none
SRR3081671,none
SRR3081674,none
SRR3081679,none
SRR3081681,none
SRR3081683,none
SRR3081684,none
SRR3081688,none
SRR3081689,none
SRR3082382,none
SRR3082392,none
SRR3082393,none
SRR3085613,gyrA_S83F
SRR3085615,none
SRR3085621,none
SRR3088917,none
SRR3089991,none
SRR3089992,none
SRR3089993,none
SRR3089998,none
SRR3090000,none
SRR3092104,none
SRR3092106,none
SRR3096029,none
SRR3096030,none
SRR3096032,none
SRR3096034,none
SRR3096075,none
SRR3096076,none
SRR3096078,none
SRR3096079,none
SRR3097380,none
SRR3097388,none
SRR3097389,none
SRR3097396,none
SRR3097405,none
SRR3097408,none
SRR3097410,none
SRR3097422,none
SRR3097425,none
SRR3097427,gyrA_D87N
SRR3097430,none
SRR3097445,none
SRR3097450,none
SRR3097457,none
SRR3097462,qnrS1
SRR3097464,none
SRR3097468,none
SRR3097473,none
SRR3097481,none
SRR3097484,none
SRR3097488,none
SRR3097490,none
SRR3097492,none
SRR3097493,none
SRR3097508,none
SRR3097520,none
SRR3097525,none
SRR3097529,qnrB2
SRR3097539,none
SRR3097542,none
SRR3097545,none
SRR3097560,none
SRR3097562,gyrA_S83Y;oqxA;oqxB
SRR3097567,gyrA_D87Y;oqxA;oqxB;aac(6')-Ib-cr5
SRR3097569,gyrA_D87N;oqxA;oqxB
SRR3097570,none
SRR3097575,none
SRR3098260,none
SRR3098262,none
SRR3098272,none
SRR3098374,none
SRR3098379,none
SRR3098643,none
SRR3098647,none
SRR3098652,none
SRR3098653,none
SRR3098662,none
SRR3098663,none
SRR3098670,none
SRR3098673,none
SRR3098674,none
SRR3100233,none
SRR3103825,none
SRR3103833,none
SRR3103835,none
SRR3109448,none
SRR3109449,none
SRR3109450,none
SRR3109451,none
SRR3109452,none
SRR3109453,none
SRR3109454,none
SRR3109455,none
SRR3109456,none
SRR3109457,none
SRR3110324,none
SRR3110326,none
SRR3110329,none
SRR3110332,none
SRR3110334,none
SRR3115182,none
SRR3115183,none
SRR3115186,none
SRR3115200,none
SRR3115201,none
SRR3115202,none
SRR3115221,none
SRR3115224,none
SRR3115234,none
SRR3115239,none
SRR3116153,none
SRR3116158,none
SRR3116161,none
SRR3116167,none
SRR3131142,none
SRR3136815,ramR_T18P
SRR3136816,gyrA_D87G
SRR3137144,none
SRR3137145,none
SRR3146571,none
SRR3146577,none
SRR3146578,none
SRR3146669,none
SRR3147758,none
SRR3147760,none
SRR3147766,none
SRR3147921,none
SRR3147924,none
SRR3147926,none
SRR3147933,none
SRR3147934,none
SRR3148238,none
SRR3151790,none
SRR3151793,none
SRR3151795,none
SRR3151797,none
SRR3151801,none
SRR3156382,qnrB19
SRR3156729,none
SRR3168989,none
SRR3168990,none
SRR3168991,none
SRR3168996,none
SRR3168997,none
SRR3168998,none
SRR3168999,none
SRR3169842,none
SRR3170066,none
SRR3170072,none
SRR3173516,none
SRR3173525,none
SRR3173550,none
SRR3173551,none
SRR3173552,none
SRR3173553,none
SRR3173559,none
SRR3173561,none
SRR3173564,none
SRR3173565,none
SRR3173683,none
SRR3173688,none
SRR3173690,none
SRR3173696,none
SRR3178065,none
SRR3178066,none
SRR3178067,none
SRR3178068,none
SRR3180036,none
SRR3180041,none
SRR3181823,none
SRR3181824,none
SRR3181825,none
SRR3181826,none
SRR3182539,none
SRR3182540,none
SRR3182542,none
SRR3182543,none
SRR3182545,none
SRR3182546,none
SRR3182547,none
SRR3182549,none
SRR3182550,none
SRR3182553,none
SRR3182554,none
SRR3184078,none
SRR3184155,none
SRR3184158,none
SRR3184159,none
SRR3184168,none
SRR3184169,none
SRR3184184,none
SRR3184191,none
SRR3184192,none
SRR3184194,none
SRR3184195,none
SRR3184196,none
SRR3185046,none
SRR3185049,none
SRR3185054,none
SRR3191376,none
SRR3191377,none
SRR3191384,none
SRR3191385,none
SRR3191588,none
SRR3194567,none
SRR3194568,none
SRR3194570,none
SRR3198624,none
SRR3198627,none
SRR3199295,none
SRR3199296,none
SRR3199297,none
SRR3205685,none
SRR3205687,none
SRR3205689,none
SRR3210439,none
SRR3210502,none
SRR3210504,none
SRR3210505,none
SRR3210506,none
SRR3210508,none
SRR3210509,none
SRR3210510,none
SRR3210511,none
SRR3214123,none
SRR3214154,none
SRR3214158,none
SRR3214194,none
SRR3215422,gyrA_S83Y
SRR3216165,none
SRR3216213,none
SRR3216325,none
SRR3217371,none
SRR3217372,none
SRR3217373,none
SRR3217375,none
SRR3219070,none
SRR3219167,none
SRR3219170,none
SRR3219269,none
SRR3223090,none
SRR3223100,none
SRR3223754,none
SRR3232066,gyrA_S83Y;oqxA;oqxB
SRR3232068,gyrA_S83Y;oqxA;oqxB
SRR3233154,none
SRR3233155,none
SRR3233157,none
SRR3233158,none
SRR3233159,none
SRR3233160,none
SRR3233166,gyrA_S83Y;oqxA;oqxB
SRR3242349,none
SRR3242357,none
SRR3242362,none
SRR3271883,none
SRR3271884,none
SRR3271888,none
SRR3271891,none
SRR3271894,none
SRR3271895,none
SRR3272116,none
SRR3272251,none
SRR3277295,none
SRR3277300,none
SRR3277308,none
SRR3284677,gyrA_D87Y
SRR3284693,none
SRR3284714,none
SRR3284715,none
SRR3284716,none
SRR3284717,none
SRR3284723,none
SRR3284731,none
SRR3284739,none
SRR3284747,none
SRR3284752,none
SRR3284753,none
SRR3284760,none
SRR3284765,none
SRR3284768,none
SRR3284779,none
SRR3284783,none
SRR3284807,none
SRR3284809,none
SRR3284813,none
SRR3284814,none
SRR3284818,none
SRR3284821,none
SRR3284823,none
SRR3284825,none
SRR3284828,none
SRR3284829,none
SRR3284830,gyrA_S83F
SRR3284834,none
SRR3284839,none
SRR3284841,none
SRR3284842,none
SRR3284845,none
SRR3284847,none
SRR3284851,none
SRR3285053,none
SRR3285080,none
SRR3285155,none
SRR3285243,none
SRR3285288,none
SRR3285347,none
SRR3285349,none
SRR3285351,none
SRR3285354,none
SRR3285356,none
SRR3285358,none
SRR3285359,none
SRR3285366,none
SRR3285367,gyrA_S83F
SRR3285368,none
SRR3285374,none
SRR3285376,none
SRR3285378,none
SRR3285379,none
SRR3285380,none
SRR3285383,none
SRR3285384,none
SRR3285397,gyrA_D87N
SRR3285399,none
SRR3285401,none
SRR3285402,none
SRR3285413,gyrA_S83F
SRR3285419,none
SRR3285420,none
SRR3285421,none
SRR3285425,none
SRR3285426,none
SRR3285430,gyrA_D87Y
SRR3285434,none
SRR3285435,gyrA_D87G
SRR3285437,gyrA_D87N
SRR3285440,gyrA_S83F
SRR3285442,none
SRR3285445,none
SRR3285446,none
SRR3285451,none
SRR3285452,none
SRR3285455,none
SRR3285456,none
SRR3285461,none
SRR3285468,none
SRR3285469,gyrA_S83F
SRR3285471,none
SRR3285473,oqxB
SRR3285477,none
SRR3285478,none
SRR3285483,none
SRR3285491,none
SRR3286566,none
SRR3286570,none
SRR3286578,gyrA_D87Y
SRR3286580,none
SRR3286587,none
SRR3286588,none
SRR3286589,none
SRR3286591,none
SRR3286592,qnrS1;oqxA;oqxB
SRR3286597,none
SRR3286599,none
SRR3286600,none
SRR3286604,none
SRR3286607,qnrB19
SRR3286608,none
SRR3286612,none
SRR3286616,none
SRR3286617,none
SRR3286620,none
SRR3286623,gyrA_D87N
SRR3286627,none
SRR3286631,none
SRR3286633,none
SRR3286634,none
SRR3286637,none
SRR3286640,none
SRR3286641,none
SRR3286644,gyrA_D87Y
SRR3286646,none
SRR3286658,none
SRR3286660,none
SRR3286662,gyrA_S83Y
SRR3286664,none
SRR3286667,gyrA_D87Y
SRR3286671,none
SRR3286672,gyrA_D87Y
SRR3286673,none
SRR3286676,none
SRR3286678,none
SRR3286686,none
SRR3286688,none
SRR3286689,none
SRR3286695,none
SRR3286696,none
SRR3286699,none
SRR3286705,none
SRR3286706,none
SRR3286707,none
SRR3286709,none
SRR3286714,none
SRR3286723,none
SRR3286727,none
SRR3286729,none
SRR3286776,none
SRR3286779,gyrA_S83F
SRR3286813,gyrA_D87Y
SRR3286815,none
SRR3286819,none
SRR3286821,none
SRR3286837,none
SRR3286840,none
SRR3286848,none
SRR3286851,none
SRR3286854,none
SRR3286858,none
SRR3286862,none
SRR3286864,none
SRR3286865,none
SRR3286868,none
SRR3286875,none
SRR3286883,none
SRR3286884,none
SRR3286888,none
SRR3286892,none
SRR3286893,gyrA_D87Y
SRR3286894,none
SRR3286895,none
SRR3286896,none
SRR3286897,none
SRR3286899,none
SRR3286901,none
SRR3286903,none
SRR3286904,none
SRR3286905,none
SRR3286912,none
SRR3286913,none
SRR3286915,none
SRR3286918,none
SRR3286920,none
SRR3286925,none
SRR3286926,none
SRR3286927,none
SRR3286932,none
SRR3286940,none
SRR3286945,none
SRR3286949,none
SRR3286950,none
SRR3286955,none
SRR3286956,none
SRR3286958,none
SRR3286963,none
SRR3286965,none
SRR3286969,none
SRR3286973,gyrA_D87Y
SRR3286974,none
SRR3289765,none
SRR3289766,none
SRR3289769,none
SRR3289770,none
SRR3289771,none
SRR3289791,none
SRR3289792,none
SRR3289795,none
SRR3289841,none
SRR3289849,none
SRR3290701,none
SRR3290702,none
SRR3294524,none
SRR3294531,none
SRR3294532,none
SRR3294535,none
SRR3295538,none
SRR3295616,none
SRR3295660,none
SRR3295769,none
SRR3295771,none
SRR3295781,none
SRR3295782,none
SRR3295784,none
SRR3295789,none
SRR3295794,none
SRR3295799,none
SRR3295808,none
SRR3295815,none
SRR3295817,none
SRR3295818,none
SRR3295827,none
SRR3295828,none
SRR3295852,none
SRR3295853,none
SRR3295876,none
SRR3295879,none
SRR3306202,none
SRR3306203,none
SRR3306205,none
SRR3306206,none
SRR3306212,none
SRR3306272,none
SRR3306273,none
SRR3306274,none
SRR3306275,none
SRR3306276,none
SRR3306284,none
SRR3321718,none
SRR3321719,none
SRR3321731,none
SRR3321801,none
SRR3321805,none
SRR3321847,none
SRR3321849,none
SRR3321854,none
SRR3321855,none
SRR3321856,none
SRR3321872,none
SRR3321880,none
SRR3321881,gyrA_S83F
SRR3321891,none
SRR3321902,none
SRR3321903,none
SRR3321997,none
SRR3322003,none
SRR3322025,none
SRR3322031,none
SRR3322064,none
SRR3322069,qnrS1
SRR3322076,none
SRR3322091,none
SRR3322092,none
SRR3322093,none
SRR3322094,none
SRR3322096,none
SRR3322097,gyrA_D87Y
SRR3322099,none
SRR3322108,qnrB2
SRR3322112,none
SRR3322115,none
SRR3322123,none
SRR3322127,qnrS1
SRR3322137,none
SRR3322138,none
SRR3322147,gyrA_D87Y
SRR3322148,none
SRR3322163,none
SRR3322203,none
SRR3322206,none
SRR3322212,none
SRR3322226,none
SRR3322265,none
SRR3322266,none
SRR3322268,none
SRR3322271,none
SRR3322316,gyrA_S83Y
SRR3322317,none
SRR3322320,none
SRR3322321,none
SRR3322326,none
SRR3322329,none
SRR3322333,none
SRR3322343,none
SRR3322345,none
SRR3322350,none
SRR3322352,gyrA_D87Y
SRR3322367,none
SRR3322368,none
SRR3322369,none
SRR3322370,none
SRR3322379,none
SRR3322380,gyrA_D87Y
SRR3322395,none
SRR3322401,none
SRR3322404,none
SRR3322408,none
SRR3322411,none
SRR3322418,none
SRR3322420,none
SRR3322499,qnrB1
SRR3322591,none
SRR3322592,gyrA_D87Y
SRR3322614,qnrS1;qnrVC
SRR3322621,none
SRR3322628,none
SRR3322639,none
SRR3322645,gyrA_S83Y
SRR3322655,none
SRR3322659,none
SRR3322660,none
SRR3322666,none
SRR3322667,none
SRR3322673,none
SRR3322676,none
SRR3322677,none
SRR3322690,none
SRR3322698,none
SRR3322701,none
SRR3322705,qnrS1
SRR3322710,none
SRR3322712,none
SRR3322721,none
SRR3322723,none
SRR3322724,none
SRR3322725,none
SRR3322734,none
SRR3322736,none
SRR3322738,qnrS1
SRR3322763,none
SRR3322858,none
SRR3322916,none
SRR3322960,none
SRR3322961,none
SRR3322970,none
SRR3322971,none
SRR3322972,none
SRR3322974,gyrA_D87N
SRR3322989,none
SRR3323005,none
SRR3323011,none
SRR3323015,none
SRR3323017,none
SRR3323018,none
SRR3323019,none
SRR3323033,none
SRR3323038,none
SRR3323043,none
SRR3323059,none
SRR3323064,qnrA1
SRR3323065,none
SRR3330219,none
SRR3330231,none
SRR3330243,none
SRR3330245,none
SRR3330249,none
SRR3330383,none
SRR3330384,none
SRR3330385,none
SRR3330600,none
SRR3331485,none
SRR3344458,none
SRR3344459,none
SRR3344460,none
SRR3344490,none
SRR3344802,none
SRR3390774,none
SRR3392176,none
SRR3392779,none
SRR3394949,none
SRR3394950,none
SRR3394959,none
SRR3394960,none
SRR3394962,none
SRR3400509,none
SRR3400511,none
SRR3402170,none
SRR3405728,none
SRR3407250,none
SRR3437477,none
SRR3437478,none
SRR3437479,none
SRR3437883,none
SRR3452360,none
SRR3452361,none
SRR3453166,none
SRR3465342,none
SRR3465349,none
SRR3465350,none
SRR3465351,none
SRR3465352,none
SRR3465353,none
SRR3465355,none
SRR3465356,none
SRR3465359,none
SRR3465404,none
SRR3465405,none
SRR3465407,none
SRR3465408,none
SRR3465409,none
SRR3465410,none
SRR3465415,none
SRR3465418,none
SRR3473880,none
SRR3473897,none
SRR3473902,none
SRR3473903,none
SRR3474702,none
SRR3474703,none
SRR3476788,none
SRR3476789,none
SRR3476790,none
SRR3476791,none
SRR3476792,none
SRR3476793,none
SRR3476794,none
SRR3476795,none
SRR3476796,none
SRR3476797,none
SRR3476798,none
SRR3476799,none
SRR3476800,none
SRR3476801,none
SRR3476802,none
SRR3476803,none
SRR3476804,none
SRR3476805,none
SRR3476806,none
SRR3476807,none
SRR3476808,none
SRR3476809,none
SRR3476810,none
SRR3476811,none
SRR3476812,none
SRR3476813,none
SRR3476814,none
SRR3476815,none
SRR3476816,none
SRR3476817,none
SRR3476818,none
SRR3476819,none
SRR3476820,none
SRR3476821,none
SRR3476822,none
SRR3476823,none
SRR3476824,none
SRR3476825,none
SRR3476826,none
SRR3476828,none
SRR3476829,none
SRR3476830,none
SRR3476831,none
SRR3476832,none
SRR3476833,none
SRR3476834,none
SRR3476835,none
SRR3476836,none
SRR3476837,none
SRR3476838,none
SRR3476839,none
SRR3476840,none
SRR3476841,none
SRR3476842,none
SRR3476843,none
SRR3476844,none
SRR3476845,none
SRR3476846,none
SRR3476847,none
SRR3476848,none
SRR3476849,none
SRR3490009,none
SRR3490028,none
SRR3490029,none
SRR3490030,none
SRR3490031,none
SRR3490033,none
SRR3490034,none
SRR3490035,none
SRR3499741,none
SRR3499786,none
SRR3499827,none
SRR3502993,none
SRR3509869,none
SRR3509873,none
SRR3509880,none
SRR3509886,none
SRR3535134,none
SRR3554448,none
SRR3554469,none
SRR3570113,none
SRR3570114,none
SRR3570115,none
SRR3570116,none
SRR3570117,none
SRR3570118,none
SRR3570119,none
SRR3570120,none
SRR3570121,none
SRR3570122,none
SRR3570123,none
SRR3570124,none
SRR3570125,none
SRR3570126,none
SRR3570127,none
SRR3570128,none
SRR3570129,none
SRR3570130,none
SRR3570131,none
SRR3570132,none
SRR3570133,none
SRR3570134,none
SRR3570135,none
SRR3570136,none
SRR3570137,none
SRR3570138,none
SRR3570139,none
SRR3570140,none
SRR3570141,none
SRR3570142,none
SRR3570143,none
SRR3570144,none
SRR3570145,none
SRR3570146,none
SRR3570147,none
SRR3570148,none
SRR3570149,none
SRR3570150,none
SRR3570151,none
SRR3570152,none
SRR3570153,none
SRR3570154,none
SRR3570155,none
SRR3570156,none
SRR3570157,none
SRR3570158,none
SRR3570159,none
SRR3570160,none
SRR3570161,none
SRR3570162,none
SRR3570163,none
SRR3570164,none
SRR3570165,none
SRR3570166,none
SRR3570167,none
SRR3570168,none
SRR3570170,none
SRR3570171,none
SRR3570172,none
SRR3570173,none
SRR3570174,none
SRR3570175,none
SRR3570176,none
SRR3570177,none
SRR3570178,none
SRR3570179,none
SRR3570180,none
SRR3570181,none
SRR3570182,none
SRR3570183,none
SRR3570184,none
SRR3570185,none
SRR3570186,none
SRR3570187,none
SRR3570188,none
SRR3570189,none
SRR3570190,none
SRR3570191,none
SRR3570192,none
SRR3570193,none
SRR3570194,none
SRR3570195,none
SRR3570196,none
SRR3570197,none
SRR3570198,none
SRR3570199,none
SRR3570200,none
SRR3570201,none
SRR3570202,none
SRR3570203,none
SRR3570204,none
SRR3570205,none
SRR3570206,none
SRR3570207,none
SRR3570208,none
SRR3570209,none
SRR3570210,none
SRR3570211,none
SRR3570212,none
SRR3570213,none
SRR3570214,none
SRR3570215,none
SRR3570216,none
SRR3570217,none
SRR3570218,none
SRR3570219,none
SRR3570220,none
SRR3570221,none
SRR3570222,none
SRR3570223,none
SRR3570224,none
SRR3570225,none
SRR3570226,none
SRR3570227,none
SRR3570228,none
SRR3570229,none
SRR3570230,none
SRR3570231,none
SRR3570232,none
SRR3570233,none
SRR3570234,none
SRR3570235,none
SRR3570236,none
SRR3570237,none
SRR3570238,none
SRR3570239,none
SRR3570240,none
SRR3570241,none
SRR3570242,none
SRR3570243,none
SRR3570244,none
SRR3570245,none
SRR3570246,none
SRR3570247,none
SRR3570248,none
SRR3570249,none
SRR3570250,none
SRR3570251,none
SRR3570252,none
SRR3570253,none
SRR3570254,none
SRR3570255,none
SRR3570256,none
SRR3570257,none
SRR3570258,none
SRR3570259,none
SRR3570260,none
SRR3570261,none
SRR3570262,none
SRR3570263,none
SRR3570264,none
SRR3570265,none
SRR3570266,none
SRR3570267,none
SRR3570268,none
SRR3570269,none
SRR3570270,none
SRR3570271,none
SRR3570272,none
SRR3570273,none
SRR3570274,none
SRR3570275,none
SRR3570276,none
SRR3570277,none
SRR3570278,none
SRR3570279,none
SRR3570280,none
SRR3570281,none
SRR3570282,none
SRR3570283,none
SRR3570284,none
SRR3570285,none
SRR3570286,none
SRR3570287,none
SRR3570288,none
SRR3570289,none
SRR3570290,none
SRR3570291,none
SRR3570292,none
SRR3570293,none
SRR3570295,none
SRR3570296,none
SRR3570297,none
SRR3570298,none
SRR3570299,none
SRR3570300,none
SRR3570301,none
SRR3570302,none
SRR3570303,none
SRR3570304,none
SRR3570305,none
SRR3570306,none
SRR3570307,none
SRR3570308,none
SRR3570309,none
SRR3570310,none
SRR3570311,none
SRR3570312,none
SRR3570313,none
SRR3570314,none
SRR3570315,none
SRR3570316,none
SRR3570317,none
SRR3570318,none
SRR3570319,none
SRR3570320,none
SRR3570321,none
SRR3570322,none
SRR3570323,none
SRR3570324,none
SRR3570325,none
SRR3570326,none
SRR3570327,none
SRR3570328,none
SRR3570329,none
SRR3570330,none
SRR3570331,none
SRR3570332,none
SRR3570333,none
SRR3570334,none
SRR3570335,none
SRR3570336,none
SRR3570337,none
SRR3570338,none
SRR3570339,none
SRR3570340,none
SRR3570341,none
SRR3570342,none
SRR3570343,none
SRR3570344,none
SRR3570345,none
SRR3570346,none
SRR3570347,none
SRR3570348,none
SRR3570349,none
SRR3570350,none
SRR3570351,none
SRR3570352,none
SRR3570353,none
SRR3570354,none
SRR3570355,none
SRR3570356,none
SRR3570358,none
SRR3570359,none
SRR3570360,none
SRR3570361,none
SRR3570362,none
SRR3570363,none
SRR3570364,none
SRR3570365,none
SRR3570366,none
SRR3570367,none
SRR3570368,none
SRR3570369,none
SRR3570370,none
SRR3570371,none
SRR3570372,none
SRR3570373,none
SRR3570374,none
SRR3570375,none
SRR3570376,none
SRR3570377,none
SRR3570378,none
SRR3570379,none
SRR3570380,none
SRR3570381,none
SRR3570382,none
SRR3570383,none
SRR3570384,none
SRR3570385,none
SRR3570386,none
SRR3570387,none
SRR3570388,none
SRR3570389,none
SRR3570390,none
SRR3570391,none
SRR3570392,none
SRR3570393,none
SRR3570394,none
SRR3570395,none
SRR3570396,none
SRR3570397,none
SRR3570398,none
SRR3570399,none
SRR3570400,none
SRR3570401,none
SRR3570402,none
SRR3570403,none
SRR3570404,none
SRR3570405,none
SRR3570406,none
SRR3570407,none
SRR3570408,none
SRR3570409,none
SRR3570410,none
SRR3570411,none
SRR3570412,none
SRR3571306,ramR_G25A
SRR3571307,none
SRR3571309,none
SRR3571310,none
SRR3585379,none
SRR3586912,none
SRR3606584,none
SRR3606585,none
SRR3606586,none
SRR3622914,none
SRR3632938,none
SRR3642943,none
SRR3642944,none
SRR3642950,none
SRR3657303,none
SRR3657304,none
SRR3657306,none
SRR3657307,none
SRR3664604,none
SRR3664616,none
SRR3664620,none
SRR3664623,none
SRR3664625,none
SRR3664630,none
SRR3664635,none
SRR3664638,none
SRR3664660,none
SRR3664662,none
SRR3664663,none
SRR3664664,none
SRR3664668,none
SRR3664669,none
SRR3664670,none
SRR3664671,none
SRR3664672,none
SRR3664674,none
SRR3664675,none
SRR3664676,none
SRR3664677,none
SRR3664678,none
SRR3664682,none
SRR3664686,none
SRR3664688,none
SRR3664689,none
SRR3664690,none
SRR3664691,none
SRR3664692,none
SRR3664695,none
SRR3664698,none
SRR3664699,none
SRR3664700,none
SRR3664701,none
SRR3664717,none
SRR3664719,none
SRR3664720,none
SRR3664727,none
SRR3664728,none
SRR3664729,none
SRR3664730,none
SRR3664736,none
SRR3664740,none
SRR3664741,none
SRR3664758,none
SRR3664760,none
SRR3664762,none
SRR3664766,none
SRR3664768,none
SRR3664769,none
SRR3664770,none
SRR3664771,none
SRR3664772,none
SRR3664773,none
SRR3664774,none
SRR3664775,none
SRR3664776,none
SRR3664778,none
SRR3664781,none
SRR3664782,none
SRR3664788,none
SRR3664790,none
SRR3664792,none
SRR3664806,none
SRR3664807,none
