Name,ST,url,MLST_Profile,organismName
SRR14430907,981e2c72a5e61bb2eb2333a09c796ce55f7af544,https://pubmlst.org/ecloacae/,918c2dfda462bfc5d8c820fc59c87788a7431fb3.567fddf8a3f471946aa27eb29d75ec4a848afed4.89fad3c9011445fd5a44f47c2bb733260baefd75.9e7a5569e363032d873ffacd78ade437b3990bb2..11.e6ce3c741f8ee37b5ba9594300fcd5ec93d6dbbf,Enterobacter asburiae
SRR14430908,dfef5d87a0f685ecea37192073bf10ed77ea5116,https://pubmlst.org/ecloacae/,105533c666753bb48c6227ab9d9d8ad99015215b.e651c9275a6594d23f5b7491ef4ed3940d6839db.92d7a3e0c8ab43eaffe2eff02cc26d5befa51383.c7da91907d4ad1f91050a58dcf2becedbc5cd749.4f0bebd41be5689a340eb8d6c86732803207879b.11.29c46e925bc8409a7e26b311e0490f6e0a8c513a,Enterobacter asburiae
SRR14430909,263b41f882d9dc548ddee1458822a73e77036c9a,https://pubmlst.org/ecloacae/,fb385e614b52ae8c24ca5df72b02ce4a577000d2.4dd9dcf31df9687556a3009bfc9b60dffe455c72.f10c88b2679a3882aec234b0abcbb476121e478d.90d65691c915e2125334f4b1cc4ffa72a0ba21de.e85cf75cd7cec69f20d4116919476aa2b5a0b231.11.18,Enterobacter asburiae
SRR14430910,d146ae1e85e5d771cbee3c88a5c327ecf23bb89a,https://pubmlst.org/ecloacae/,e64b2aea6434593568abd57aabd51afc9171ffcd.15.253.ee635a371a629dd3eb42a2cd9f4500a4a5b7a045.166.11.d62d349b23f881f1a9b27fa5391ca6128dac24d4,Enterobacter asburiae
SRR14430912,650,https://pubmlst.org/ecloacae/,215.14.26.248.208.10.15,Enterobacter asburiae
SRR14430922,d146ae1e85e5d771cbee3c88a5c327ecf23bb89a,https://pubmlst.org/ecloacae/,e64b2aea6434593568abd57aabd51afc9171ffcd.15.253.ee635a371a629dd3eb42a2cd9f4500a4a5b7a045.166.11.d62d349b23f881f1a9b27fa5391ca6128dac24d4,Enterobacter asburiae
SRR14430923,dfef5d87a0f685ecea37192073bf10ed77ea5116,https://pubmlst.org/ecloacae/,105533c666753bb48c6227ab9d9d8ad99015215b.e651c9275a6594d23f5b7491ef4ed3940d6839db.92d7a3e0c8ab43eaffe2eff02cc26d5befa51383.c7da91907d4ad1f91050a58dcf2becedbc5cd749.4f0bebd41be5689a340eb8d6c86732803207879b.11.29c46e925bc8409a7e26b311e0490f6e0a8c513a,Enterobacter asburiae
SRR14430924,dfef5d87a0f685ecea37192073bf10ed77ea5116,https://pubmlst.org/ecloacae/,105533c666753bb48c6227ab9d9d8ad99015215b.e651c9275a6594d23f5b7491ef4ed3940d6839db.92d7a3e0c8ab43eaffe2eff02cc26d5befa51383.c7da91907d4ad1f91050a58dcf2becedbc5cd749.4f0bebd41be5689a340eb8d6c86732803207879b.11.29c46e925bc8409a7e26b311e0490f6e0a8c513a,Enterobacter asburiae
SRR14433831,114,https://pubmlst.org/ecloacae/,53.35.20.44.45.4.6,Enterobacter hormaechei
SRR14433837,1021,https://pubmlst.org/ecloacae/,59.9.12.163.70.6.6,Enterobacter hormaechei
SRR14433848,2d14937a3f065deb9c402efbcc41d2efac6a60bf,https://pubmlst.org/ecloacae/,49.20.19.44..24.32,Enterobacter hormaechei
SRR14433849,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR14433869,125,https://pubmlst.org/ecloacae/,63.3.66.68.3.16.3,Enterobacter kobei
SRR14433882,93,https://pubmlst.org/ecloacae/,9.4.14.61.37.4.9,Enterobacter hormaechei
SRR14433886,105,https://pubmlst.org/ecloacae/,74.20.20.65.45.4.6,Enterobacter hormaechei
SRR14436822,a36726581676dad9c04b2cef9303ef7f26fb8f9c,https://pubmlst.org/ecloacae/,65.25.78.d8e95f64b0ffcc17309465ac310526781587c8f2.49.12.20,Enterobacter roggenkampii
SRR14460571,8205ac8bc221f5eca60c1400b8c1c0d4d7bd1456,https://pubmlst.org/ecloacae/,229.14.26.148.f5a5c6a2176d9fbadf270488bc43e8183a102db0.10.58,Enterobacter asburiae
SRR14634846,be2bcd19a1fd6dadd4ec0bd29cfaca07a6bc34c1,https://pubmlst.org/ecloacae/,65.25.78.90.49.fef8c4c2d88165a4571bf350f7c943bdbc6f36b6.20,Enterobacter roggenkampii
SRR14683064,813,https://pubmlst.org/ecloacae/,74.20.20.44.99.24.32,Enterobacter hormaechei
SRR14683065,114,https://pubmlst.org/ecloacae/,53.35.20.44.45.4.6,Enterobacter hormaechei
SRR14683066,114,https://pubmlst.org/ecloacae/,53.35.20.44.45.4.6,Enterobacter hormaechei
SRR14683067,b1b212e2ee3c9b2a88f8fc0511052b27e0129280,https://pubmlst.org/ecloacae/,275.21.19.45.45.12.32,Enterobacter hormaechei
SRR14683068,b1b212e2ee3c9b2a88f8fc0511052b27e0129280,https://pubmlst.org/ecloacae/,275.21.19.45.45.12.32,Enterobacter hormaechei
SRR14683071,43942e4810041d065ba3814bbc34b48a69bf07fd,https://pubmlst.org/ecloacae/,456.a390069cb0ddaeb2f0d113f252bcd75f0acd9090.460.392a5a3c74981b9ae795dc611b7755d0f0791d1b.421.103.154,Enterobacter cancerogenus
SRR14683082,3ab0a4ca82e6282e2df429b2fd30d601ba376e51,https://pubmlst.org/ecloacae/,66.4.56.4.37.7e8cbf66cb9c74690b865ca5fed38ca5279454d7.25,Enterobacter hormaechei
SRR14683083,3ab0a4ca82e6282e2df429b2fd30d601ba376e51,https://pubmlst.org/ecloacae/,66.4.56.4.37.7e8cbf66cb9c74690b865ca5fed38ca5279454d7.25,Enterobacter hormaechei
SRR14746645,b80abed8b8fb4c4e051d913ada09733480931b3d,https://pubmlst.org/ecloacae/,59.9.63.75..6.6,Enterobacter hormaechei
SRR14760384,0da4aaaad405848b731b526ec01ac0642f4b473c,https://pubmlst.org/ecloacae/,9.4.14.83.39.4.4,Enterobacter hormaechei
SRR14760388,8ffd34651056a68a052cc69682ccab7d20b2a914,https://pubmlst.org/ecloacae/,4.4.4.44.99.4.6,Enterobacter hormaechei
SRR14760389,8ffd34651056a68a052cc69682ccab7d20b2a914,https://pubmlst.org/ecloacae/,4.4.4.44.99.4.6,Enterobacter hormaechei
SRR14760390,8ffd34651056a68a052cc69682ccab7d20b2a914,https://pubmlst.org/ecloacae/,4.4.4.44.99.4.6,Enterobacter hormaechei
SRR14760392,0da4aaaad405848b731b526ec01ac0642f4b473c,https://pubmlst.org/ecloacae/,9.4.14.83.39.4.4,Enterobacter hormaechei
SRR14760394,8ffd34651056a68a052cc69682ccab7d20b2a914,https://pubmlst.org/ecloacae/,4.4.4.44.99.4.6,Enterobacter hormaechei
SRR14790823,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
SRR14790824,90,https://pubmlst.org/ecloacae/,58.37.4.6.42.4.25,Enterobacter hormaechei
SRR14790825,170,https://pubmlst.org/ecloacae/,62.4.4.6.39.4.44,Enterobacter hormaechei
SRR14790827,2cbd8b37fd972fcf88689b1980eb0230a0dede8c,https://pubmlst.org/ecloacae/,4.ca5b4e5b046e6d3e871d3d2b99f50004ecccd2ca.4.39.31e3286fbb48f6174ec3eef1c01262f6329eef36.4.25,Enterobacter hormaechei
SRR14790828,102,https://pubmlst.org/ecloacae/,59.9.12.9.67.6.25,Enterobacter hormaechei
SRR14790829,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
SRR14790830,526,https://pubmlst.org/ecloacae/,37.27.35.126.49.12.26,Enterobacter roggenkampii
SRR14790831,135,https://pubmlst.org/ecloacae/,59.47.59.9.62.23.6,Enterobacter hormaechei
SRR14792832,1263,https://pubmlst.org/ecloacae/,42.24.51.35.3.16.175,Enterobacter kobei
SRR14792834,51,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.6,Enterobacter hormaechei
SRR14792847,165,https://pubmlst.org/ecloacae/,65.25.78.90.49.12.20,Enterobacter roggenkampii
SRR14807243,141,https://pubmlst.org/ecloacae/,62.4.4.76.78.4.44,Enterobacter hormaechei
SRR14807245,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
SRR14807246,453,https://pubmlst.org/ecloacae/,148.41.14.6.69.4.6,Enterobacter hormaechei
SRR14807247,141,https://pubmlst.org/ecloacae/,62.4.4.76.78.4.44,Enterobacter hormaechei
SRR14807249,1060,https://pubmlst.org/ecloacae/,36.198.312.359.49.12.26,Enterobacter roggenkampii
SRR14807252,461,https://pubmlst.org/ecloacae/,9.4.14.6.37.4.9,Enterobacter hormaechei
SRR14808318,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
SRR14808320,125,https://pubmlst.org/ecloacae/,63.3.66.68.3.16.3,Enterobacter kobei
SRR14808323,170,https://pubmlst.org/ecloacae/,62.4.4.6.39.4.44,Enterobacter hormaechei
SRR14808324,45,https://pubmlst.org/ecloacae/,4.4.14.6.39.4.6,Enterobacter hormaechei
SRR14808325,127,https://pubmlst.org/ecloacae/,46.20.74.44.45.24.6,Enterobacter hormaechei
SRR14808326,1497,https://pubmlst.org/ecloacae/,360.4.391.6.39.74.6,Enterobacter hormaechei
SRR14810467,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
SRR14810468,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
SRR14810469,125,https://pubmlst.org/ecloacae/,63.3.66.68.3.16.3,Enterobacter kobei
SRR14810472,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
SRR14810473,175,https://pubmlst.org/ecloacae/,51.4.4.6.68.30.36,Enterobacter hormaechei
SRR14810474,456,https://pubmlst.org/ecloacae/,149.44.61.180.152.1.1,Enterobacter cloacae
SRR14810475,15b99f08cdd7aa1686b7499789f1a9b34598e049,https://pubmlst.org/ecloacae/,4.4.4.166.43.4.74,Enterobacter hormaechei
SRR14816756,45,https://pubmlst.org/ecloacae/,4.4.14.6.39.4.6,Enterobacter hormaechei
SRR14816757,168,https://pubmlst.org/ecloacae/,59.40.81.9.79.37.38,Enterobacter hormaechei
SRR14816758,186,https://pubmlst.org/ecloacae/,83.58.94.2.93.39.14,Enterobacter ludwigii
SRR14816759,344,https://pubmlst.org/ecloacae/,53.20.19.44.45.4.6,Enterobacter hormaechei
SRR14816760,981,https://pubmlst.org/ecloacae/,4.4.14.4.11.4.6,Enterobacter hormaechei
SRR14816761,603,https://pubmlst.org/ecloacae/,4.4.4.6.203.4.132,Enterobacter hormaechei
SRR14816762,f544abf01c75ba7d10c5f739abab3ab466d1a18c,https://pubmlst.org/ecloacae/,4.4.4.e8e2512566edbdd61113793449a7b32d2cf140a7.39.4.25,Enterobacter hormaechei
SRR14816763,116,https://pubmlst.org/ecloacae/,9.4.14.6.11.4.6,Enterobacter hormaechei
SRR14816764,61,https://pubmlst.org/ecloacae/,47.8.16.51.44.6.7,Enterobacter hormaechei
SRR14816765,f544abf01c75ba7d10c5f739abab3ab466d1a18c,https://pubmlst.org/ecloacae/,4.4.4.e8e2512566edbdd61113793449a7b32d2cf140a7.39.4.25,Enterobacter hormaechei
SRR14825477,90,https://pubmlst.org/ecloacae/,58.37.4.6.42.4.25,Enterobacter hormaechei
SRR14825478,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
SRR14825479,93,https://pubmlst.org/ecloacae/,9.4.14.61.37.4.9,Enterobacter hormaechei
SRR14825486,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
SRR14829307,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
SRR14829308,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
SRR14829309,596,https://pubmlst.org/ecloacae/,127.25.220.239.49.12.20,Enterobacter roggenkampii
SRR14829310,664,https://pubmlst.org/ecloacae/,248.4.160.6.39.30.6,Enterobacter hormaechei
SRR14829314,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
SRR14829316,128,https://pubmlst.org/ecloacae/,59.45.59.9.62.23.6,Enterobacter hormaechei
SRR14831690,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR14831694,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR14831711,1014,https://pubmlst.org/ecloacae/,59.40.314.9.67.6.6,Enterobacter hormaechei
SRR14831712,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR14831713,459,https://pubmlst.org/ecloacae/,46.20.148.44.107.28.6,Enterobacter hormaechei
SRR14831716,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR14831719,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR14832333,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR14832351,2d14937a3f065deb9c402efbcc41d2efac6a60bf,https://pubmlst.org/ecloacae/,49.20.19.44..24.32,Enterobacter hormaechei
SRR14857269,162,https://pubmlst.org/ecloacae/,79.15.39.15.86.11.46,Enterobacter asburiae
SRR14857270,128,https://pubmlst.org/ecloacae/,59.45.59.9.62.23.6,Enterobacter hormaechei
SRR14857271,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
SRR14857274,139,https://pubmlst.org/ecloacae/,9.4.14.6.81.4.9,Enterobacter hormaechei
SRR14857275,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
SRR14857276,501,https://pubmlst.org/ecloacae/,37.25.49.30.49.82.20,Enterobacter roggenkampii
SRR14857277,88,https://pubmlst.org/ecloacae/,4.4.4.62.59.4.6,Enterobacter hormaechei
SRR14857278,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
SRR14861798,145,https://pubmlst.org/ecloacae/,59.40.82.9.67.6.6,Enterobacter hormaechei
SRR14861809,114,https://pubmlst.org/ecloacae/,53.35.20.44.45.4.6,Enterobacter hormaechei
SRR14862356,10c58c8b49751ec3ebb0b921efc90dcb10602fb8,https://pubmlst.org/ecloacae/,3.277.c3e18a6d4c9ef3f011999a592ec02c20463a8dc9.518.3.16.210,Enterobacter kobei
SRR14862357,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
SRR14862363,fc918828a0d9d91626f99aeb3971d752c7034ea5,https://pubmlst.org/ecloacae/,9331f5022e1561684f772ed94944e7710d61b353.2.174.2.51.2.14,Enterobacter ludwigii
SRR14862364,13,https://pubmlst.org/ecloacae/,13.2.45.27.56.2.14,Enterobacter ludwigii
SRR14864077,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR14864079,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR14864080,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR14882469,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
SRR14882470,118,https://pubmlst.org/ecloacae/,59.40.12.9.67.6.6,Enterobacter hormaechei
SRR14882473,46,https://pubmlst.org/ecloacae/,4.4.4.13.39.4.6,Enterobacter hormaechei
SRR14882474,139,https://pubmlst.org/ecloacae/,9.4.14.6.81.4.9,Enterobacter hormaechei
SRR14882475,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
SRR14882476,339,https://pubmlst.org/ecloacae/,27.80.122.123.102.11.15,Enterobacter asburiae
SRR14917119,1017,https://pubmlst.org/ecloacae/,66.4.68.358.11.4.25,Enterobacter hormaechei
SRR14917120,517,https://pubmlst.org/ecloacae/,66.4.4.40.39.30.9,Enterobacter hormaechei
SRR14917121,41,https://pubmlst.org/ecloacae/,37.25.49.30.49.21.20,Enterobacter roggenkampii
SRR14917122,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
SRR14917126,574,https://pubmlst.org/ecloacae/,59.9.63.9.35.6.25,Enterobacter hormaechei
SRR14935894,254,https://pubmlst.org/ecloacae/,58.4.90.6.39.4.59,Enterobacter hormaechei
SRR14935952,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
SRR14936050,88,https://pubmlst.org/ecloacae/,4.4.4.62.59.4.6,Enterobacter hormaechei
SRR14936054,88,https://pubmlst.org/ecloacae/,4.4.4.62.59.4.6,Enterobacter hormaechei
SRR14936064,527,https://pubmlst.org/ecloacae/,53.20.19.178.45.4.32,Enterobacter hormaechei
SRR14936067,69ab6f19ed2df02e3160b9dc96cbbe7cbe25be42,https://pubmlst.org/ecloacae/,198.44.379.86.73b34b0a964c092ad21f21fa45d5887e8d38e9a2.22.1,Enterobacter cloacae
SRR14936083,125,https://pubmlst.org/ecloacae/,63.3.66.68.3.16.3,Enterobacter kobei
SRR14936084,664,https://pubmlst.org/ecloacae/,248.4.160.6.39.30.6,Enterobacter hormaechei
SRR14936087,664,https://pubmlst.org/ecloacae/,248.4.160.6.39.30.6,Enterobacter hormaechei
SRR14936088,664,https://pubmlst.org/ecloacae/,248.4.160.6.39.30.6,Enterobacter hormaechei
SRR14936092,ba44a2622519e9e2e652d0bc6bd7f1572e04c68a,https://pubmlst.org/ecloacae/,59bb9a8981b60cb2d7850372a01e5a4e19602680.1250118903aa22b8d671a745316579d8fe445b05.61.1.153.1.1,Enterobacter cloacae
SRR14936093,ba44a2622519e9e2e652d0bc6bd7f1572e04c68a,https://pubmlst.org/ecloacae/,59bb9a8981b60cb2d7850372a01e5a4e19602680.1250118903aa22b8d671a745316579d8fe445b05.61.1.153.1.1,Enterobacter cloacae
SRR14936094,ba44a2622519e9e2e652d0bc6bd7f1572e04c68a,https://pubmlst.org/ecloacae/,59bb9a8981b60cb2d7850372a01e5a4e19602680.1250118903aa22b8d671a745316579d8fe445b05.61.1.153.1.1,Enterobacter cloacae
SRR14936278,272,https://pubmlst.org/ecloacae/,98.39.92.112.108.12.26,Enterobacter roggenkampii
SRR14982111,664,https://pubmlst.org/ecloacae/,248.4.160.6.39.30.6,Enterobacter hormaechei
SRR14982114,1328,https://pubmlst.org/ecloacae/,4.4.4.6.345.4.25,Enterobacter hormaechei
SRR14996234,526,https://pubmlst.org/ecloacae/,37.27.35.126.49.12.26,Enterobacter roggenkampii
SRR14996235,526,https://pubmlst.org/ecloacae/,37.27.35.126.49.12.26,Enterobacter roggenkampii
SRR14999712,135,https://pubmlst.org/ecloacae/,59.47.59.9.62.23.6,Enterobacter hormaechei
SRR14999713,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
SRR14999715,45,https://pubmlst.org/ecloacae/,4.4.14.6.39.4.6,Enterobacter hormaechei
SRR14999716,ea68b59e24d77d25c2c0d501d1aef11b3ac7c480,https://pubmlst.org/ecloacae/,179.4.14.b49f2d35e75c41af73c30ae28d27f9f4a0b4089f.39.50.6,Enterobacter hormaechei
SRR14999719,61,https://pubmlst.org/ecloacae/,47.8.16.51.44.6.7,Enterobacter hormaechei
SRR14999721,252,https://pubmlst.org/ecloacae/,22.15.102.104.101.11.10,Enterobacter asburiae
SRR15042466,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
SRR15042467,527,https://pubmlst.org/ecloacae/,53.20.19.178.45.4.32,Enterobacter hormaechei
SRR15042470,badca89a8efc8657fc9759df92113666fc59600b,https://pubmlst.org/ecloacae/,36.27.35.221.49.12.112,Enterobacter roggenkampii
SRR15042471,b06a0bb91771e26a110cf191c89838a2bcd582cc,https://pubmlst.org/ecloacae/,4.086a6d0e8b8c3e0a6b7a2151d406fdf8ecacf6fc.4.13.72.4.6,Enterobacter hormaechei
SRR15042473,113,https://pubmlst.org/ecloacae/,4.22.68.69.37.4.24,Enterobacter hormaechei
SRR15042474,13,https://pubmlst.org/ecloacae/,13.2.45.27.56.2.14,Enterobacter ludwigii
SRR15042797,190,https://pubmlst.org/ecloacae/,9.4.15.6.37.4.9,Enterobacter hormaechei
SRR15042801,128,https://pubmlst.org/ecloacae/,59.45.59.9.62.23.6,Enterobacter hormaechei
SRR15042802,2f0e36651a0f2c9112842a4b6a5e74f707418b78,https://pubmlst.org/ecloacae/,35.25.35.47.189.12.26,Enterobacter roggenkampii
SRR15042804,102,https://pubmlst.org/ecloacae/,59.9.12.9.67.6.25,Enterobacter hormaechei
SRR15043674,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
SRR15043675,111,https://pubmlst.org/ecloacae/,4.4.4.40.11.30.6,Enterobacter hormaechei
SRR15043676,90,https://pubmlst.org/ecloacae/,58.37.4.6.42.4.25,Enterobacter hormaechei
SRR15043678,7151de896607ebbbacc91c6e0bb944da48bfa6a8,https://pubmlst.org/ecloacae/,26.885fe79e60aca9df757ebe16fa1b878a6d4eaf9f.25.53.22.9.15,Enterobacter asburiae
SRR15043679,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
SRR15043680,703,https://pubmlst.org/ecloacae/,194.25.241.72.169.12.26,Enterobacter roggenkampii
SRR15043683,111,https://pubmlst.org/ecloacae/,4.4.4.40.11.30.6,Enterobacter hormaechei
SRR15047163,121,https://pubmlst.org/ecloacae/,10.21.9.44.45.4.32,Enterobacter hormaechei
SRR15047172,136,https://pubmlst.org/ecloacae/,74.21.74.44.45.4.6,Enterobacter hormaechei
SRR15047173,114,https://pubmlst.org/ecloacae/,53.35.20.44.45.4.6,Enterobacter hormaechei
SRR15047183,114,https://pubmlst.org/ecloacae/,53.35.20.44.45.4.6,Enterobacter hormaechei
SRR15047208,66,https://pubmlst.org/ecloacae/,52.21.20.44.45.4.6,Enterobacter hormaechei
SRR15047211,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
SRR15047223,111,https://pubmlst.org/ecloacae/,4.4.4.40.11.30.6,Enterobacter hormaechei
SRR15047226,231,https://pubmlst.org/ecloacae/,46.20.20.96.45.29.54,Enterobacter hormaechei
SRR15047232,66,https://pubmlst.org/ecloacae/,52.21.20.44.45.4.6,Enterobacter hormaechei
SRR15047240,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR15047243,66,https://pubmlst.org/ecloacae/,52.21.20.44.45.4.6,Enterobacter hormaechei
SRR15047247,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR15047256,182,https://pubmlst.org/ecloacae/,49.20.19.44.90.24.32,Enterobacter hormaechei
SRR15052337,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
SRR15052341,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
SRR15052343,102,https://pubmlst.org/ecloacae/,59.9.12.9.67.6.25,Enterobacter hormaechei
SRR15052344,1089,https://pubmlst.org/ecloacae/,81.199.92.92.49.12.26,Enterobacter roggenkampii
SRR15052345,306,https://pubmlst.org/ecloacae/,4.4.4.80.39.4.4,Enterobacter hormaechei
SRR15052346,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
SRR15058728,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
SRR15058729,114,https://pubmlst.org/ecloacae/,53.35.20.44.45.4.6,Enterobacter hormaechei
SRR15058730,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
SRR15058731,116,https://pubmlst.org/ecloacae/,9.4.14.6.11.4.6,Enterobacter hormaechei
SRR15058733,252,https://pubmlst.org/ecloacae/,22.15.102.104.101.11.10,Enterobacter asburiae
SRR15058734,765,https://pubmlst.org/ecloacae/,156.92.169.218.105.22.99,Enterobacter cloacae
SRR15058937,102,https://pubmlst.org/ecloacae/,59.9.12.9.67.6.25,Enterobacter hormaechei
SRR15058939,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
SRR15058941,50,https://pubmlst.org/ecloacae/,4.4.4.6.37.4.25,Enterobacter hormaechei
SRR15058945,708,https://pubmlst.org/ecloacae/,3.3.3.35.3.3.3,Enterobacter kobei
SRR15058947,141,https://pubmlst.org/ecloacae/,62.4.4.76.78.4.44,Enterobacter hormaechei
SRR15058949,61,https://pubmlst.org/ecloacae/,47.8.16.51.44.6.7,Enterobacter hormaechei
SRR15058951,135,https://pubmlst.org/ecloacae/,59.47.59.9.62.23.6,Enterobacter hormaechei
SRR15058953,147,https://pubmlst.org/ecloacae/,59.40.12.9.75.32.42,Enterobacter hormaechei
SRR15060457,114,https://pubmlst.org/ecloacae/,53.35.20.44.45.4.6,Enterobacter hormaechei
SRR15060458,117,https://pubmlst.org/ecloacae/,64.21.9.44.45.28.6,Enterobacter hormaechei
SRR15064792,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR15064930,e34281727c65b4349570341d5d05b4f8045a7419,https://pubmlst.org/ecloacae/,7fc435962a35c54d34e70edbec3aaf3de34b997c.e694ed577769d9e93ed1b22f418c8000850bdc5e.4.13.201.4.138,Enterobacter hormaechei
SRR15075446,358927233cc1fb0d18b010e403a3e0e669842e7c,https://pubmlst.org/ecloacae/,35ae150c5e727bfbfc8f477eaf798792164de03e.155.460.392a5a3c74981b9ae795dc611b7755d0f0791d1b.35c2dfafcfb8f23f80eb6b17cade1b8859715139.103.154,Enterobacter cancerogenus
SRR15075448,905,https://pubmlst.org/ecloacae/,270.39.91.92.49.12.26,Enterobacter roggenkampii
SRR15075450,1,https://pubmlst.org/ecloacae/,1.1.1.1.1.1.1,Enterobacter cloacae
SRR15075451,78a82d6f205a7a9d1e4cf167a2240d241b1fdfed,https://pubmlst.org/ecloacae/,27.14.5d9a049e87906652b4ab32262d363e61c43d1ee2.97.98.9741b6dd0cf332a37b1dfa1bef9ecc16e8b27a09.15,Enterobacter asburiae
SRR15075453,528,https://pubmlst.org/ecloacae/,95.56.112.116.104.4.63,Enterobacter hormaechei
SRR15075461,906,https://pubmlst.org/ecloacae/,58.174.4.6.42.4.25,Enterobacter hormaechei
SRR15075480,714,https://pubmlst.org/ecloacae/,13.2.105.133.51.2.14,Enterobacter ludwigii
SRR15144445,144,https://pubmlst.org/ecloacae/,74.20.74.78.45.35.32,Enterobacter hormaechei
SRR15144446,93,https://pubmlst.org/ecloacae/,9.4.14.61.37.4.9,Enterobacter hormaechei
SRR15144452,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR15144453,109,https://pubmlst.org/ecloacae/,67.20.20.44.45.4.32,Enterobacter hormaechei
SRR15144456,93,https://pubmlst.org/ecloacae/,9.4.14.61.37.4.9,Enterobacter hormaechei
SRR15144458,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
SRR15150500,105,https://pubmlst.org/ecloacae/,74.20.20.65.45.4.6,Enterobacter hormaechei
SRR1515967,93,https://pubmlst.org/ecloacae/,9.4.14.61.37.4.9,Enterobacter hormaechei
SRR15167004,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR15167008,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
SRR15167009,526,https://pubmlst.org/ecloacae/,37.27.35.126.49.12.26,Enterobacter roggenkampii
