accession_id,FLUOROQUINOLONE
SRR7517838,none
SRR18061996,gyrA_T86I
SRR8832622,gyrA_T86I
SRR7223371,gyrA_T86I
SRR12955161,none
SRR8382759,none
SRR9588283,none
SRR12823462,none
SRR17974334,none
SRR11391792,none
SRR8390003,none
ERR4879455,gyrA_T86I
SRR10665944,none
SRR8476663,none
SRR10348601,none
SRR12807039,none
SRR9942911,none
SRR7223303,none
SRR18500243,gyrA_T86I
SRR9010129,none
SRR10019349,gyrA_T86I
SRR9107846,gyrA_T86I
SRR9900021,none
SRR9942712,none
SRR7868484,none
SRR9095962,none
ERR4224881,none
SRR12566269,none
SRR8543218,none
SRR5414756,none
ERR4224112,gyrA_T86I
ERR2986742,none
SRR11214344,none
SRR9993912,gyrA_T86I
SRR8942619,none
SRR12734176,none
SRR5620283,none
SRR9284613,none
SRR13194846,none
SRR6108216,gyrA_T86I
SRR13297787,none
SRR7341759,none
SRR6876868,none
SRR10575023,gyrA_T86I
SRR12057718,none
SRR5209542,none
ERR108403,none
SRR9929940,none
SRR13960152,none
SRR9895534,none
SRR10815890,none
SRR5621262,none
SRR3479932,none
SRR10530284,gyrA_T86I
SRR9901721,none
SRR17925435,none
SRR13094547,gyrA_T86I
SRR10276182,none
SRR8401247,gyrA_T86I
SRR12063067,none
SRR10871099,none
SRR9854324,none
SRR8723171,none
SRR16969886,none
SRR12362358,gyrA_T86I
SRR17349239,none
SRR9149715,none
SRR9933935,gyrA_T86I
SRR18167410,none
SRR14879290,gyrA_T86I
SRR12393618,none
SRR9641735,none
SRR17925452,none
SRR10056678,gyrA_T86I
SRR8663583,none
SRR6743252,none
ERR4879987,gyrA_T86I
SRR12781760,none
SRR15053996,none
SRR12826923,gyrA_T86I
SRR18298604,none
SRR5057508,none
SRR7789314,none
SRR3641766,none
SRR8662809,none
SRR1635070,none
SRR13633272,gyrA_T86I
SRR8838814,none
SRR7163779,none
SRR16206543,gyrA_T86I
SRR13221773,none
SRR13699953,none
SRR10011287,gyrA_T86I
SRR11616624,none
ERR4224917,gyrA_T86I
SRR10615162,none
SRR7084880,none
SRR12362424,none
ERR084064,none
SRR10067662,none
ERR4570304,gyrA_T86I
SRR7458084,none
ERR3146125,gyrA_T86I
SRR7192435,gyrA_T86I
SRR17262761,none
ERR3146048,none
ERR1753529,gyrA_T86I
SRR9992422,none
SRR5414853,gyrA_T86I
SRR10699582,none
SRR9992460,gyrA_T86I
SRR9899986,gyrA_T86I
ERR3146049,none
SRR6269786,gyrA_T86I
SRR9962689,none
SRR10749191,none
SRR6108227,none
SRR14791330,none
SRR11363437,gyrA_D90N;gyrA_T86I
SRR13784883,gyrA_T86I
SRR10056696,none
SRR10002160,gyrA_T86I
SRR17695682,none
SRR9875763,gyrA_T86I
SRR7692068,gyrA_T86I
SRR12955283,none
SRR12302269,gyrA_T86I
SRR13436906,none
SRR9966567,none
SRR11457274,gyrA_T86I
SRR8844614,none
SRR10873236,gyrA_T86I
SRR13769656,none
SRR3094400,none
SRR18301728,none
SRR9993660,none
SRR13132260,none
SRR10186979,none
SRR10246385,none
SRR9974136,none
SRR9962421,gyrA_D90N;gyrA_T86I
SRR10303388,none
SRR5905290,none
SRR9717263,none
SRR13069425,none
SRR6767607,none
SRR3350821,none
SRR9931575,none
SRR10020140,none
SRR8418755,none
SRR3402097,none
SRR10054101,none
SRR11214336,gyrA_T86I
SRR10348715,none
SRR9900073,none
SRR5119488,none
SRR9189610,none
SRR8662900,none
SRR5982351,gyrA_T86I
SRR9202003,none
SRR5710202,gyrA_T86I
SRR10537759,none
SRR6354025,gyrA_T86I
SRR10026355,gyrA_T86I
SRR13699964,gyrA_T86I
SRR11457214,none
SRR9993895,none
SRR13745166,gyrA_T86I
ERR4223732,none
SRR7406318,none
SRR10139437,gyrA_T86I
SRR6819656,none
SRR10037886,none
SRR7066532,none
SRR10054112,gyrA_T86I
SRR10011414,gyrA_T86I
ERR2197772,none
SRR12101086,none
SRR15054124,gyrA_T86I
SRR7611024,gyrA_T86I
SRR10019055,none
ERR083986,none
SRR9829255,gyrA_T86I
SRR13245174,none
SRR10011097,none
SRR17115169,none
SRR11521726,gyrA_T86I
SRR10031613,none
SRR8900334,none
SRR8594960,none
SRR3995968,none
SRR8756095,none
SRR9284602,none
SRR9593501,gyrA_T86I
SRR10397490,gyrA_T86I
SRR10019143,gyrA_T86I
ERR4224182,gyrA_T86I
ERR4223797,none
SRR5414403,none
SRR10860981,gyrA_T86I
SRR10016026,none
SRR7013023,none
SRR17900443,none
SRR9898784,none
SRR6337391,gyrA_T86I
SRR11362114,gyrA_T86I
SRR12781641,gyrA_T86I
SRR12062986,none
SRR11858643,gyrA_T86I
SRR9900553,none
SRR6245986,gyrA_T86I
SRR10185766,none
SRR6728401,gyrA_T86I
SRR11654295,none
SRR9879538,none
SRR12979360,none
SRR10281766,none
SRR12062793,none
SRR8382691,gyrA_T86I
SRR1724277,none
ERR7059369,none
SRR7295843,none
SRR10036771,gyrA_T86I
SRR10126603,gyrA_T86I
SRR9833202,none
SRR11193393,gyrA_T86I
ERR2197507,gyrA_T86I
SRR9942879,none
SRR8863793,gyrA_D90N;gyrA_T86I
SRR9966573,none
SRR10067950,gyrA_T86I
SRR12828219,gyrA_T86I
SRR13075012,gyrA_T86I
SRR15000265,none
SRR9898815,none
SRR11515403,none
SRR8649342,none
SRR9989756,gyrA_T86I
SRR6048543,none
SRR6353907,none
SRR15245971,none
SRR9933947,gyrA_T86I
SRR5838535,gyrA_T86I
SRR10435106,none
SRR8554712,none
SRR9974161,none
SRR1723385,gyrA_T86I
SRR13633432,gyrA_T86I
SRR9923923,none
SRR11459573,gyrA_T86I
SRR11819252,none
SRR2920330,none
SRR5177992,none
SRR10018981,none
SRR9933985,none
SRR10211057,none
SRR9057294,none
SRR12730544,none
ERR1750947,gyrA_T86I
SRR9886349,gyrA_T86I
SRR6504987,none
SRR11928425,none
ERR084142,gyrA_T86I
SRR6669227,none
SRR3658017,gyrA_T86I
SRR9900554,gyrA_T86I
ERR084107,none
SRR11232342,none
SRR11119672,none
SRR10557803,none
SRR7697838,none
SRR15904658,none
SRR10228580,none
SRR11186715,gyrA_T86I
SRR14751727,none
SRR9901557,gyrA_T86I
ERR2197720,gyrA_T86I
SRR17925480,none
ERR4026147,gyrA_T86I
SRR12201144,none
SRR10537664,gyrA_T86I
SRR17378942,none
SRR12495833,none
SRR11457023,none
SRR8942670,none
SRR9019627,none
SRR13228685,gyrA_T86I
SRR9854327,none
SRR6108457,none
SRR12265837,gyrA_T86I
SRR17695357,none
SRR10536683,none
SRR5582451,none
SRR9705411,gyrA_T86I
SRR7888623,none
SRR15654798,none
SRR9900162,none
SRR17974164,none
ERR2986719,none
SRR7363637,none
SRR8788824,none
SRR8136324,none
SRR9143090,none
SRR17900380,none
SRR12766590,none
SRR5414736,none
SRR8815884,none
SRR9942773,none
SRR5414658,none
ERR2986638,none
SRR3758942,none
SRR9993683,none
SRR8456342,none
ERR4879450,gyrA_T86I
SRR8544678,gyrA_T86I
SRR10384320,none
SRR11654087,none
SRR5456704,none
SRR5333095,none
SRR10011289,gyrA_T86I
SRR18539016,none
SRR9947662,none
SRR10036735,gyrA_T86I
SRR12063042,none
SRR6108421,none
SRR8698540,none
SRR17262717,none
SRR10029656,gyrA_T86I
ERR2602011,gyrA_T86I
SRR9969012,gyrA_T86I
SRR16578931,none
SRR11833241,none
ERR4225006,none
SRR8302015,none
SRR9942625,none
SRR9993606,gyrA_T86I
SRR5414694,gyrA_T86I
SRR11268255,gyrA_T86I
SRR6876887,none
SRR9877517,none
SRR9992556,none
SRR8797180,none
SRR5805511,none
SRR9989341,gyrA_T86I
SRR10056687,gyrA_T86I
SRR9873197,none
SRR9877385,none
SRR4434201,none
SRR13001632,gyrA_T86I
SRR9139780,none
SRR10031552,none
SRR15931609,none
SRR8382752,none
ERR634923,none
SRR12626417,none
SRR15013313,gyrA_T86I
SRR10424239,gyrA_T86I
SRR17974211,none
ERR4879722,gyrA_T86I
SRR8298536,none
SRR9974254,none
SRR8887190,none
SRR7733958,none
SRR8420066,none
SRR9289468,none
SRR4031429,none
SRR10230493,gyrA_T86I
SRR10056723,none
SRR9603219,none
SRR10084748,gyrA_T86I
SRR8117678,none
SRR14636170,none
SRR6476822,none
SRR17929560,none
SRR10046457,gyrA_T86I
SRR9877297,gyrA_T86I
SRR4094481,none
SRR6373403,gyrA_T86I
ERR3146235,gyrA_T86I
SRR11268310,none
SRR3545856,gyrA_T86I
ERR2601825,none
SRR4294791,none
SRR10257474,gyrA_T86I
ERR3145569,none
SRR9993695,gyrA_T86I
ERR4879886,gyrA_T86I
SRR11245140,none
SRR5414770,none
SRR12386264,none
SRR10204409,none
SRR10215808,none
SRR8260225,none
SRR6837705,gyrA_T86I
SRR15495515,none
SRR16599353,gyrA_T86I
SRR7267846,none
SRR9886209,none
SRR7624331,none
SRR11262317,none
SRR10036943,none
SRR12625459,none
SRR6511556,none
SRR8662783,gyrA_T86I
SRR11459565,none
ERR3145133,gyrA_T86I
SRR11573944,none
SRR6048542,none
SRR10011416,none
SRR10011176,none
SRR9021777,none
SRR9924049,none
SRR8486245,gyrA_T86I
SRR8788812,none
SRR9900167,gyrA_T86I
SRR12626376,none
SRR9201645,none
SRR10026361,gyrA_T86I
ERR2189918,gyrA_T86I
SRR11515405,none
SRR5663537,none
SRR5424837,none
SRR8126472,none
SRR10526379,none
SRR6937689,gyrA_T86I
SRR7876183,none
SRR11361887,none
ERR4224237,gyrA_T86I
SRR11280184,gyrA_T86I
SRR10011100,gyrA_T86I
SRR12810636,none
SRR10360285,none
SRR8281023,gyrA_T86I
SRR3350905,none
SRR10083540,none
ERR4224234,gyrA_T86I
SRR18163700,none
SRR7704025,none
SRR10166242,none
SRR6108235,none
ERR4879625,gyrA_T86I
SRR5754160,none
SRR12062994,none
SRR10859586,none
SRR10718344,gyrA_T86I
SRR15667867,none
SRR7615029,none
SRR9969066,none
SRR9693896,none
SRR7651007,gyrA_T86I
SRR8126487,none
SRR9668782,none
SRR10014002,none
SRR8388774,none
SRR5414593,none
SRR10506441,none
SRR14250232,gyrA_T86I
SRR12564242,none
ERR3146035,none
SRR9960034,none
SRR11278160,none
ERR4224324,none
SRR11497854,gyrA_T86I
SRR10050037,none
ERR3145840,gyrA_T86I
SRR5414777,none
SRR9923844,gyrA_T86I
SRR12781933,none
SRR10053665,gyrA_T86I
SRR7692076,gyrA_T86I
SRR10054340,gyrA_T86I
SRR6876898,gyrA_T86I
SRR7472637,none
SRR11813222,gyrA_T86I
SRR10435688,none
SRR5501187,gyrA_T86I
SRR8993328,none
SRR15431551,none
SRR10446475,none
ERR2197760,gyrA_T86I
SRR1999729,gyrA_T86I
SRR9899971,none
SRR11615295,none
SRR5195482,none
SRR10203777,none
SRR10067947,gyrA_D90N;gyrA_T86I
SRR8942586,gyrA_T86I
SRR9900223,none
SRR8550562,none
SRR10537796,none
SRR9034360,none
SRR10011292,none
SRR8306557,gyrA_T86I
SRR8434315,none
ERR3146113,none
SRR6108233,none
ERR4879993,gyrA_T86I
SRR3096060,gyrA_T86I
SRR3094487,none
ERR2197684,gyrA_T86I
SRR10053677,gyrA_D90N;gyrA_T86I
SRR9992653,none
SRR17413437,none
SRR8306571,gyrA_T86I
SRR7788941,none
SRR10026353,none
SRR8663581,none
SRR5132318,none
SRR3824029,none
SRR10054417,none
SRR13633333,none
SRR10723764,none
SRR8298545,none
ERR2190186,gyrA_T86I
SRR5726019,none
SRR8950628,none
SRR4300062,none
SRR8050402,none
ERR4879500,gyrA_T86I
SRR5129925,none
SRR8951410,none
SRR17899214,none
SRR7665255,none
SRR5217531,none
SRR9117925,none
ERR4879661,gyrA_T86I
SRR10031376,none
SRR7214211,gyrA_T86I
SRR8488890,gyrA_T86I
SRR6334820,gyrA_T86I
SRR2915950,none
SRR11363430,gyrA_T86I
SRR9203236,none
ERR2986661,gyrA_T86I
SRR9095644,none
SRR8914630,none
SRR10069422,gyrA_T86I
SRR11232212,none
SRR9993867,none
SRR9933991,gyrA_T86I
SRR12265866,none
SRR10758602,none
SRR18142605,none
SRR17964995,none
SRR13001604,gyrA_T86I
SRR5990273,none
SRR10053485,gyrA_T86I
SRR11515444,none
ERR4879803,gyrA_T86I
SRR9911300,none
SRR9962622,none
SRR11457078,none
SRR6420452,none
SRR6798305,gyrA_T86I
SRR16974094,none
SRR10557795,none
SRR12362269,none
SRR9900014,none
SRR8497481,gyrA_T86I
SRR17218300,none
SRR9903718,gyrA_T86I
SRR10020122,gyrA_T86I
SRR9877358,gyrA_T86I
SRR9989356,none
SRR8252760,none
SRR5211126,none
SRR6495046,none
SRR17899220,none
ERR4879424,gyrA_T86I
SRR10758700,gyrA_T86I
SRR16540136,none
SRR9947542,gyrA_T86I
SRR9968652,gyrA_T86I
ERR4224041,none
SRR10018154,gyrA_T86I
SRR11032306,none
SRR14207899,none
SRR6337383,gyrA_T86I
SRR4244916,none
SRR3658050,none
ERR2197636,gyrA_T86I
SRR9734428,none
SRR13257492,none
SRR3380860,none
SRR15204041,none
SRR12229267,none
SRR5711483,none
SRR8816055,none
SRR17929543,none
SRR9651928,none
SRR3641765,none
ERR3145657,none
SRR9297264,none
SRR7705355,none
SRR13187426,none
SRR17929609,none
SRR6429780,gyrA_T86I
SRR9993804,none
SRR10011089,none
SRR10031381,none
SRR4065911,none
ERR4142656,gyrA_T86I
SRR9934193,none
SRR5152191,none
SRR11515392,none
SRR7419753,none
SRR9992558,gyrA_T86I
SRR9602798,none
ERR4224933,none
SRR5905304,none
ERR3145495,gyrA_T86I
SRR5663543,none
SRR6108224,none
SRR9417538,none
SRR10019156,gyrA_T86I
SRR8723776,none
SRR10490634,none
SRR8950045,none
SRR8136294,none
SRR9900008,none
SRR14715164,none
ERR4570333,none
SRR5448574,none
SRR9923745,none
SRR14596723,none
SRR5119477,none
SRR8662757,none
SRR9592487,gyrA_T86I
SRR11459594,none
SRR11868193,none
SRR11101954,none
SRR6269737,none
SRR4204537,none
SRR17964907,none
SRR9992631,gyrA_T86I
SRR9902966,none
SRR12252417,none
ERR3145875,none
SRR9823011,gyrA_T86I
SRR7512939,none
SRR5620277,none
SRR9989732,gyrA_T86I
SRR3350897,none
SRR10403825,none
ERR2986652,none
ERR4224952,none
SRR5761590,none
SRR10139500,gyrA_T86I
SRR7739735,none
SRR7166328,none
ERR2601771,gyrA_T86I
SRR10349486,none
SRR18537058,none
SRR6108246,none
SRR9968960,gyrA_T86I
SRR10956348,none
SRR10257452,gyrA_T86I
SRR9969013,none
SRR13040306,gyrA_T86I
SRR10049844,gyrA_T86I
SRR7696892,none
SRR10054375,gyrA_T86I
SRR5351027,none
SRR8184589,none
SRR12955293,none
SRR9972928,none
SRR10444591,none
SRR7627344,none
ERR4224914,none
SRR10031562,none
SRR3928611,none
SRR16207236,none
SRR5152217,gyrA_T86I
SRR10768722,none
SRR6131667,gyrA_T86I
SRR9899988,none
SRR10054629,gyrA_T86I
SRR6242213,gyrA_T86I
SRR6680343,none
SRR10174314,none
SRR9895191,none
SRR13633305,none
SRR9974205,none
SRR7346419,gyrA_T86I
SRR5414461,none
SRR12179558,none
ERR4224845,none
SRR6844299,none
SRR12582945,none
SRR5047596,none
SRR9885990,gyrA_T86I
SRR5057510,none
SRR11321532,none
SRR5517180,none
SRR13633267,none
SRR1993466,none
SRR7118952,none
SRR16988575,none
SRR9895333,gyrA_T86I
SRR8892198,none
ERR4879538,none
SRR4294783,none
SRR13700044,gyrA_T86I
SRR7868477,none
SRR3710100,none
SRR11902830,none
ERR2197703,none
SRR9885980,gyrA_T86I
SRR4242499,none
ERR4879475,gyrA_T86I
SRR11813650,none
SRR9895263,gyrA_T86I
SRR10013486,none
SRR4280306,none
SRR12301970,none
SRR10126468,gyrA_T86I
SRR7968373,none
SRR13943424,none
SRR9993700,gyrA_T86I
SRR10557802,none
SRR11629884,gyrA_T86I
SRR8454222,none
SRR1993313,none
SRR17925288,none
SRR8715346,none
SRR4094483,gyrA_T86I
SRR15204030,none
SRR9934277,gyrA_T86I
SRR7697827,gyrA_T86I
SRR12302170,gyrA_T86I
SRR8388750,gyrA_T86I
SRR4106486,none
SRR10695696,none
SRR10386608,none
SRR3922108,gyrA_T86I
SRR9945093,none
SRR13292059,none
SRR6169174,none
SRR12407113,none
SRR8388763,none
SRR11451154,none
SRR12017733,none
SRR5271479,none
SRR3613711,none
SRR8526745,none
ERR3145288,none
SRR6340075,none
SRR5725963,none
SRR10852060,none
SRR9945122,none
SRR10049929,gyrA_T86I
SRR3215162,none
ERR2197314,none
SRR5414422,gyrA_T86I
SRR7182410,gyrA_T86I
SRR8989671,none
SRR9923935,gyrA_T86I
ERR4026160,gyrA_T86I
SRR10490236,gyrA_T86I
SRR6160614,none
SRR12515652,none
SRR11629921,gyrA_T86I
SRR12362471,none
SRR12827036,gyrA_T86I
SRR6426053,none
ERR3145269,none
SRR7059391,none
SRR5336386,none
SRR7551023,none
SRR4022328,gyrA_T86I
SRR10386744,gyrA_T86I
SRR15164316,none
SRR17378938,none
SRR10013976,gyrA_T86I
SRR9923801,none
ERR4224250,gyrA_T86I
SRR10013515,gyrA_T86I
SRR8796585,gyrA_T86I
SRR9942657,none
SRR1981463,none
SRR10067660,gyrA_T86I
ERR084141,gyrA_T86I
SRR5271481,none
SRR4417853,none
SRR13633313,none
SRR13068336,gyrA_T86I
ERR4224528,gyrA_T86I
SRR10500336,none
SRR6108217,none
SRR17899243,none
SRR10002316,none
SRR7651045,none
SRR10747831,gyrA_T86I
SRR8298542,none
SRR9856004,none
SRR5043244,none
SRR4018339,none
SRR13336822,gyrA_T86I
SRR9962520,none
SRR10053668,gyrA_T86I
SRR15894638,gyrA_T86I
SRR6053517,none
SRR11101814,none
SRR17925212,none
SRR9298878,none
SRR1993261,none
SRR9933995,gyrA_T86I
SRR10190297,none
SRR6356198,none
SRR7223325,none
SRR14228724,none
SRR5414812,none
SRR8663482,none
SRR7903333,none
SRR7223337,none
SRR3970017,none
SRR10537576,none
SRR6339969,none
SRR5043985,none
SRR3692311,none
SRR6108094,none
SRR8795574,gyrA_T86I
SRR5414411,none
SRR9961320,none
SRR10049890,none
SRR3094419,none
SRR8663002,none
SRR8554680,gyrA_T86I
SRR10013553,gyrA_T86I
ERR4224791,gyrA_T86I
SRR12837304,none
SRR14690863,none
SRR9900531,none
SRR6340068,none
ERR4142674,none
ERR4879443,gyrA_T86I
SRR17929571,none
SRR10056893,gyrA_T86I
SRR13240861,none
SRR3094481,none
ERR3146223,gyrA_T86I
SRR5414890,none
SRR11035891,gyrA_T86I
SRR15324088,none
ERR2601762,none
SRR9900112,none
SRR17964870,none
ERR2197325,none
SRR10002123,none
SRR11318653,none
SRR10723192,none
SRR7525197,none
SRR11521730,gyrA_T86I
SRR11193388,gyrA_T86I
SRR12983003,gyrA_T86I
SRR9968747,none
SRR11830651,none
SRR9833198,gyrA_T86I
SRR11492199,none
SRR9898900,none
SRR7503574,none
SRR10026283,none
SRR6108574,none
SRR11457220,none
SRR11362118,none
SRR6160574,none
SRR9886453,gyrA_T86I
SRR9933940,none
SRR11268159,none
SRR8113773,none
SRR10207386,none
SRR8252749,none
SRR9934014,none
SRR11616576,none
ERR4224872,gyrA_T86I
SRR14268162,none
SRR12265839,none
SRR11342372,gyrA_T86I
SRR14789807,none
SRR10013409,gyrA_T86I
SRR10036764,none
SRR14200890,none
SRR11268210,gyrA_T86I
ERR3145364,none
ERR4224327,none
SRR5097314,none
SRR11991542,none
SRR3350891,none
SRR17925209,gyrA_T86I
SRR4064945,none
SRR13455303,none
SRR10535878,none
ERR3145762,none
SRR9822754,gyrA_T86I
SRR15435223,none
SRR12393934,gyrA_T86I
SRR12316524,none
SRR10532705,none
ERR3145359,gyrA_T86I
SRR13020540,none
SRR8795557,none
SRR17248090,none
SRR13001620,none
SRR9993899,gyrA_T86I
SRR6108405,none
SRR9974677,none
SRR12199248,none
SRR11035892,none
SRR10257445,none
SRR8301968,gyrA_T86I
SRR10246361,none
SRR14883373,none
SRR9962193,gyrA_T86I
SRR3545872,none
SRR14073880,none
SRR9993711,gyrA_T86I
SRR2976775,none
SRR10054159,none
SRR7406218,none
ERR2197602,gyrA_T86I
SRR3214550,none
SRR10054371,gyrA_T86I
SRR9886304,none
SRR9900019,none
SRR17282364,none
SRR13960145,gyrA_T86I
SRR17974145,none
SRR11802432,gyrA_T86I
SRR12283246,gyrA_T86I
SRR17964896,none
SRR10011188,gyrA_T86I
SRR6308352,none
SRR17747872,gyrA_T86I
SRR14071109,gyrA_T86I
SRR11176342,gyrA_T86I
SRR9127613,none
SRR9856021,none
ERR4879857,gyrA_T86I
SRR17143381,none
SRR9901688,none
SRR14456517,none
SRR5336540,none
SRR11457053,none
SRR8696753,none
SRR10215783,none
SRR3140160,gyrA_T86I
SRR7030852,gyrA_T86I
SRR13633426,none
SRR7528391,none
SRR7716495,none
SRR15782960,none
SRR10190907,none
SRR10537766,none
SRR11858660,none
SRR12567340,gyrA_T86I
ERR4224125,none
ERR3146176,none
SRR14792129,none
SRR5043247,none
SRR12063100,none
SRR10002170,gyrA_T86I
SRR12301966,gyrA_T86I
SRR10026358,none
ERR4879169,none
SRR11101888,gyrA_T86I
SRR13081188,none
SRR11515404,none
SRR12634012,none
SRR14705010,none
SRR9901593,gyrA_T86I
ERR3145125,none
SRR7698013,none
SRR9066738,none
ERR3145587,gyrA_T86I
SRR8787401,none
SRR5534618,none
SRR7868494,none
SRR5217511,none
SRR10054266,none
SRR10049989,gyrA_T86I
SRR9901865,none
SRR9948503,none
SRR5448601,none
SRR12393620,none
SRR9974804,none
SRR11816678,none
SRR9710041,none
SRR8538378,none
SRR9934153,none
SRR11362079,gyrA_T86I
SRR9854322,none
SRR12005811,gyrA_T86I
SRR12300522,gyrA_T86I
SRR18053710,none
SRR10054392,gyrA_T86I
SRR17900467,gyrA_T86I
SRR16277998,gyrA_T86I
SRR8388762,none
SRR12301989,none
SRR10870238,gyrA_T86I
SRR9992426,none
SRR10053702,gyrA_D90N;gyrA_T86I
SRR12817903,none
SRR6222556,none
SRR8266246,none
SRR6410192,none
SRR8832597,none
SRR8469367,none
SRR15054201,none
SRR11830671,none
SRR10001453,gyrA_T86I
SRR17964893,none
SRR6197706,none
SRR12063016,none
SRR10013992,none
SRR15233948,none
SRR9974280,none
SRR8514982,none
SRR3214578,none
SRR11586649,none
SRR8538389,none
SRR18319590,none
SRR4175500,none
SRR5414697,none
SRR18231439,none
SRR10026429,none
SRR8662978,none
SRR3613708,none
SRR9284703,none
SRR9268784,gyrA_T86I
SRR9945190,gyrA_T86I
SRR5183876,gyrA_T86I
SRR6372054,none
SRR6339991,none
SRR15265197,none
SRR13081575,none
SRR9989907,none
SRR11008451,none
SRR7992687,none
SRR17925438,none
SRR10215747,none
SRR9822700,none
SRR13271405,none
SRR12407260,gyrA_T86I
SRR8794252,none
SRR13068132,none
SRR11457015,none
SRR12062684,none
SRR6353935,gyrA_T86I
SRR8914683,none
ERR4224848,none
SRR17964908,none
SRR9989409,none
SRR9886182,none
SRR1993270,none
SRR5883437,none
SRR6108579,none
SRR9590352,none
SRR8951427,none
SRR11942750,gyrA_T86I
SRR4300054,none
SRR14098036,gyrA_T86I
ERR4142668,gyrA_T86I
SRR9962401,gyrA_T86I
SRR11268161,none
SRR9923849,none
ERR3144819,gyrA_T86I
SRR7968361,gyrA_T86I
SRR18016688,gyrA_T86I
SRR6113949,none
SRR4420689,none
SRR9872912,none
SRR4003582,none
SRR18062059,gyrA_T86I
ERR4879851,gyrA_T86I
SRR13247917,none
SRR5937930,none
SRR13187210,gyrA_T86I
SRR8399249,none
SRR8662819,none
SRR7448513,none
SRR18015669,gyrA_T86I
SRR10349500,none
ERR2197738,gyrA_T86I
SRR7820140,none
SRR4237868,none
SRR10019126,none
SRR6053536,none
SRR17964925,none
SRR9886148,gyrA_T86I
SRR7697951,none
ERR4879433,none
SRR8497478,gyrA_T86I
SRR7828162,none
SRR7651054,gyrA_T86I
SRR18339699,none
SRR9875632,none
SRR6439804,gyrA_T86I
SRR9934305,none
SRR10723170,none
SRR9877525,gyrA_T86I
SRR15328306,none
SRR8301962,gyrA_T86I
SRR10136065,gyrA_T86I
SRR9007445,none
SRR17262760,none
SRR8434402,none
SRR9295958,gyrA_T86I
SRR8662990,gyrA_T86I
SRR5429464,none
SRR5414638,none
SRR9010076,none
SRR12201127,none
ERR4879299,none
SRR3666681,gyrA_T86I
SRR9945019,none
SRR8075038,none
SRR7704024,none
SRR10018175,none
SRR16133412,none
SRR8110702,none
ERR4223727,gyrA_T86I
SRR8797171,gyrA_T86I
SRR11268068,none
SRR18062061,none
SRR8731367,none
SRR7624001,none
SRR11457330,gyrA_T86I
SRR9877505,none
SRR16502226,gyrA_T86I
SRR5039803,none
SRR10003638,none
ERR3144818,gyrA_T86I
SRR8197163,none
SRR3183459,gyrA_T86I
SRR5195747,none
SRR14286413,none
ERR4224046,gyrA_T86I
SRR3952232,none
SRR10397485,gyrA_T86I
SRR9922756,gyrA_T86I
SRR8910234,gyrA_T86I
SRR7528063,none
SRR9640436,gyrA_T86I
SRR9968880,none
SRR11088749,none
SRR16232343,none
SRR7503741,none
SRR7007266,none
SRR7358385,gyrA_T86I
SRR13088635,none
SRR12033640,none
ERR2197460,none
SRR11515425,none
SRR10020034,gyrA_T86I
SRR16578911,none
SRR15826276,none
SRR8609039,gyrA_T86I
SRR9833200,gyrA_T86I
SRR14239933,none
SRR16133415,gyrA_T86I
SRR10011202,gyrA_T86I
SRR8587487,none
SRR7697948,none
SRR10876080,gyrA_T86I
SRR2094237,none
SRR11459623,none
SRR12082990,none
SRR11942724,gyrA_T86I
ERR4224541,none
ERR4224253,none
SRR16257636,none
SRR8144641,none
SRR10758698,gyrA_T86I
SRR7503556,none
SRR15915594,none
SRR3145088,gyrA_T86I
ERR4225082,gyrA_T86I
SRR10574887,none
SRR8126454,none
SRR9900096,none
SRR8751922,none
SRR5935037,none
SRR8309066,none
SRR6242212,none
SRR11521734,gyrA_T86I
ERR4879239,gyrA_T86I
SRR11268230,gyrA_T86I
SRR12393617,none
SRR8699254,gyrA_T86I
SRR9899029,none
SRR15054125,none
SRR12774872,none
SRR17785980,none
SRR9911154,none
SRR8863794,gyrA_D90N;gyrA_T86I
SRR9284704,none
SRR9962434,gyrA_T86I
SRR10026204,gyrA_T86I
SRR12470808,none
SRR10254842,gyrA_T86I
ERR1753538,gyrA_T86I
SRR8614889,gyrA_T86I
ERR3145895,none
SRR9895298,none
SRR9992652,none
SRR9948512,none
SRR13362775,gyrA_T86I
SRR5646885,none
SRR8126409,gyrA_T86I
SRR8635347,none
SRR7624152,none
SRR10435730,gyrA_D90N;gyrA_T86I
SRR5060312,none
SRR13797357,none
SRR7214213,none
SRR5883455,gyrA_T86I
SRR17929573,none
SRR8565511,none
SRR9066791,none
SRR9993904,none
SRR9934351,none
SRR10173606,none
SRR9675975,none
SRR16974223,none
SRR13252205,gyrA_T86I
SRR6314745,gyrA_T86I
SRR10053443,none
SRR8382779,none
SRR10011349,none
SRR9947528,none
SRR12903372,none
SRR13633321,gyrA_T86I
SRR10124966,none
ERR3145360,none
SRR11942707,gyrA_T86I
SRR5579141,none
SRR15107988,none
SRR10002250,none
ERR4224052,gyrA_T86I
SRR5937926,none
SRR10348611,none
SRR11268190,none
SRR10324705,none
SRR13091970,none
ERR4223935,gyrA_T86I
SRR9969050,none
SRR15483410,none
SRR9992456,gyrA_T86I
SRR11075283,none
SRR5813961,none
SRR9895558,none
SRR10056734,gyrA_T86I
SRR16474183,none
ERR2197385,gyrA_T86I
SRR10348598,none
SRR12826317,gyrA_T86I
SRR9933949,none
SRR10001321,none
SRR3995981,none
