accession_id,FLUOROQUINOLONE
SRR10542563,gyrA_D87Y
SRR6879954,none
SRR1183811,none
SRR16993465,none
SRR14798941,none
SRR7188006,none
SRR6870529,none
SRR6900993,none
SRR10228877,none
SRR11515069,gyrA_D87N
SRR7879337,none
SRR7465582,none
SRR10810791,gyrA_S83Y
SRR6313693,none
SRR6918577,none
SRR5194255,none
SRR1965196,none
SRR2046760,none
SRR13791031,qnrB19
SRR10520168,none
SRR1511503,none
SRR12515705,none
SRR6452935,none
SRR4063698,none
SRR5216283,none
SRR9921298,none
SRR6924094,none
SRR6898451,none
SRR7866747,gyrA_S83Y
SRR7879568,gyrA_D87Y
SRR14092107,none
SRR13415000,none
SRR5578897,none
ERR3354461,none
SRR7653301,none
SRR1187426,none
SRR1646086,gyrA_D87G
SRR5740061,none
SRR14280650,none
SRR6901097,none
SRR13370941,none
SRR1958264,none
SRR12298348,gyrA_S83Y
SRR6918869,gyrA_S83F
SRR10513410,gyrA_D87G
SRR10232111,none
SRR5684092,none
SRR13362235,gyrA_S83Y
SRR13520353,none
SRR5219503,none
SRR6818867,none
SRR1967508,none
SRR7873992,none
SRR5194177,none
SRR1957933,none
SRR5632057,none
SRR13810976,none
ERR2278713,none
SRR7892290,none
SRR11805687,none
SRR1967367,none
SRR6380930,gyrA_D87N
SRR10224675,none
SRR12819784,none
SRR5216560,none
SRR13520359,none
SRR1638976,none
SRR13724148,none
SRR8087121,gyrA_D87Y
SRR9335608,none
SRR5057975,none
SRR14271571,none
SRR11550446,gyrA_D87N
SRR8873667,gyrA_S83Y
SRR3392828,qnrB19
SRR6918855,none
SRR3286632,none
SRR2218462,none
SRR1917113,none
SRR6921956,none
ERR2173700,none
SRR13302547,gyrA_S83Y
SRR2843233,none
SRR3001742,none
SRR8350308,none
SRR1969204,none
SRR6901010,none
SRR5193990,none
SRR7344650,none
SRR5193909,none
SRR6901166,none
SRR11515084,gyrA_D87G
SRR1917115,none
SRR6945305,qnrB19
SRR10314905,gyrA_D87N
SRR6922525,none
SRR10604655,gyrA_D87Y
SRR10360806,gyrA_D87Y
ERR235334,none
SRR13784243,gyrA_D87N
SRR10397759,none
SRR10957019,none
SRR12936893,none
SRR15972104,gyrA_D87Y
SRR1965594,none
SRR1188526,none
SRR4063715,none
SRR7867252,none
SRR13777653,none
SRR6922752,none
SRR14050125,none
SRR4063724,none
SRR7523185,none
SRR12676772,none
SRR3312548,none
SRR13685697,none
SRR6132030,gyrA_D87Y
SRR12403591,gyrA_D87Y
SRR13913520,none
SRR12937713,none
ERR369345,none
SRR14511786,none
SRR5632784,none
SRR7310361,none
SRR8735012,gyrA_S83Y
SRR7842456,gyrA_S83Y
ERR197446,gyrA_D87G;gyrB_S464F
SRR8509057,none
SRR8670890,gyrA_D87G
SRR5632982,none
SRR7439497,none
SRR6920478,none
ERR369394,none
SRR1958528,none
SRR6922742,none
SRR13676731,none
SRR6930088,none
SRR5126225,gyrA_D87N
SRR5152079,none
SRR1967356,none
SRR4420895,none
SRR3049853,gyrA_S83F
SRR6518319,none
SRR5599726,none
SRR1183893,none
SRR1633516,none
SRR5220704,none
SRR6897960,none
SRR1970036,none
SRR13208424,none
SRR5215811,none
SRR5642013,gyrA_D87N
SRR6919790,none
SRR1968627,none
SRR14998877,none
SRR5081454,none
SRR7183164,none
SRR5242738,qnrB19
SRR10198944,gyrA_S83F
SRR6900721,none
SRR8704695,gyrA_D87Y
SRR5193169,none
SRR1967712,none
SRR10019374,gyrA_D87Y
SRR3410209,none
SRR16941135,gyrA_D87Y
SRR11903171,none
SRR11928499,none
SRR13953176,none
SRR5216342,none
SRR1962067,none
SRR10232115,gyrA_D87N
SRR5193917,none
SRR13769632,none
SRR8062191,none
SRR17239815,none
SRR5429820,gyrA_D87N
SRR3572571,gyrA_S83Y
SRR7049730,none
SRR5220313,none
SRR5193831,none
SRR13785553,qnrB19
SRR16291929,gyrA_D87Y
SRR10431731,none
SRR7346599,none
SRR1569719,none
SRR5193489,none
SRR14232305,none
SRR12026104,none
SRR11544521,none
SRR9911432,gyrA_D87N
SRR10232038,none
SRR7401724,none
SRR6918640,none
SRR14253050,gyrA_D87N
SRR3110375,none
SRR8523819,none
SRR14289000,none
SRR13202896,none
SRR6813641,none
SRR6921977,none
SRR10198938,none
SRR1645464,none
SRR7463298,none
SRR14793003,none
SRR7866783,none
SRR1966643,none
SRR8185328,none
SRR5920094,none
SRR8599159,gyrA_D87Y
SRR5144281,none
SRR6345511,none
SRR4450057,none
SRR17239826,none
SRR5193730,none
SRR7426617,none
SRR11654195,gyrA_D87Y
SRR7216060,none
ERR369349,none
SRR5116693,none
SRR5194239,none
SRR2939522,none
SRR1965282,none
SRR7469093,gyrA_D87Y
SRR5583131,gyrA_D87N
SRR13505460,none
SRR1122704,none
SRR7349199,none
SRR1970119,none
SRR5865152,gyrA_D87N
SRR5189034,none
SRR15425474,gyrA_D87Y
SRR3312344,none
SRR3475678,none
SRR3571281,none
SRR7777219,none
SRR8724645,gyrA_S83Y
SRR14197416,aac(6')-Ib-cr5
SRR10375749,none
SRR5413705,none
SRR7749331,none
SRR5160527,gyrA_D87N
SRR7828413,none
SRR8499138,none
SRR7879587,gyrA_D87Y
SRR11126563,none
SRR5126959,none
ERR5490295,none
SRR16969594,gyrA_D87Y
SRR7879574,none
SRR11515091,gyrA_D87G
SRR7072853,none
ERR653334,none
SRR3312604,none
SRR15898424,none
SRR13389324,none
SRR1752783,none
SRR5057523,none
SRR10237594,none
SRR9853045,none
SRR5198925,none
SRR7444284,none
SRR5193966,none
SRR6899450,gyrA_S83Y
SRR6766129,none
SRR13733879,none
SRR5677858,none
SRR5364298,none
SRR5193304,none
ERR235168,none
SRR10198943,gyrA_S83Y
SRR13849472,gyrA_S83Y
SRR3571311,none
SRR13777652,none
SRR14434698,none
SRR5585264,none
SRR5126948,none
SRR6920770,none
SRR5216372,none
SRR5220643,none
SRR12676782,gyrA_S83Y
SRR10285462,none
SRR5633244,none
SRR13644362,none
SRR10139603,none
SRR6940815,none
SRR6703785,none
SRR6918331,none
SRR5133944,none
SRR8735162,none
SRR7350642,none
SRR16241752,gyrA_S83Y
SRR1645252,gyrB_S464Y
SRR5126950,none
SRR10180478,none
SRR1183748,none
SRR8375227,none
SRR5584697,none
SRR5193540,none
SRR6919813,none
SRR15075147,none
SRR6131992,gyrA_D87N
SRR3933653,none
SRR6900867,none
SRR1969003,none
SRR5818221,none
SRR10254335,gyrA_S83Y
SRR12806937,none
SRR10120244,gyrA_D87N
SRR2971407,none
SRR9592603,gyrA_D87G
SRR2187686,none
SRR6132135,none
SRR5160280,gyrA_D87N
SRR5220433,none
SRR2567059,none
SRR5216531,gyrA_D87Y
SRR12486552,gyrA_S83Y
SRR5216506,none
SRR13330739,none
SRR8774502,gyrA_D87Y
SRR3049624,gyrA_D87N
SRR10360600,none
SRR6922719,gyrA_D87G
SRR2056004,none
SRR6922099,none
SRR8369287,none
SRR1183914,none
SRR13817381,none
SRR6921902,none
SRR5240770,none
SRR2157014,none
SRR1379740,none
SRR5221420,gyrA_D87Y
SRR5193311,none
SRR5441633,none
SRR4432368,none
SRR14002016,none
SRR8448451,gyrA_D87Y
SRR14215682,none
SRR4000013,gyrA_D87G
SRR6885446,none
SRR6920504,gyrA_D87Y
SRR13811201,none
SRR5194085,none
SRR9274380,none
SRR15425441,gyrA_D87Y
SRR14239756,none
SRR7997190,none
SRR14153531,none
SRR13176977,gyrA_S83Y
SRR7523672,none
SRR11851474,none
SRR8815936,none
SRR13120364,gyrA_D87N
SRR6898861,none
SRR5182249,none
SRR18061328,none
SRR5160271,gyrA_D87N
SRR14255538,none
SRR8441108,none
SRR16988529,none
SRR6051388,none
SRR11180413,gyrA_D87Y
SRR3978308,none
SRR11119341,none
SRR5215834,none
SRR13203040,gyrB_E466D
SRR1645163,none
SRR9287502,none
SRR13272415,none
ERR2116054,none
SRR8427451,none
SRR5193555,none
SRR10577686,none
SRR1969918,none
SRR5043284,none
SRR8288249,none
SRR3743172,gyrA_D87Y
SRR9719567,gyrA_D87N
SRR7414973,gyrA_D87G
SRR6900832,none
SRR13790756,gyrA_D87N
SRR1183816,none
SRR1969340,none
SRR1966205,none
SRR14216046,gyrB_E466D
SRR5220524,gyrA_D87N
ERR2030253,none
SRR13370935,qnrB19
SRR6132117,none
SRR8658178,gyrA_S83Y
SRR13143557,none
SRR6920169,none
SRR10198924,gyrA_D87G
SRR11808747,none
SRR1379756,none
SRR10254343,none
SRR6924144,none
SRR15853746,gyrA_S83Y
SRR6132019,gyrA_D87N
SRR1027061,none
SRR1969282,gyrA_S83Y
SRR6897966,none
SRR1646393,none
SRR10360824,gyrA_S83Y
SRR12177352,none
SRR7267506,none
SRR3205703,none
SRR6682096,none
SRR11425081,gyrA_D87Y
SRR3606699,none
SRR1967910,none
SRR5063209,none
SRR13827082,none
SRR10343017,gyrA_D87Y
SRR14371747,none
SRR1187390,none
SRR11435270,none
SRR6898822,none
SRR3312340,none
SRR13505168,none
SRR14581536,none
SRR1187392,none
SRR5219505,none
SRR2296848,none
SRR12953600,none
SRR9274340,none
SRR5193902,gyrA_S83F
SRR5193098,none
SRR5216275,none
SRR5220339,none
SRR6900153,gyrA_S83Y
ERR338932,ramR_G25A
SRR5220203,none
ERR235195,none
SRR1967310,gyrA_D87Y
SRR13644364,gyrA_D87N
SRR3049479,none
SRR11451521,none
SRR5215851,gyrA_S83Y
SRR6663345,gyrA_D87G
SRR5194164,none
SRR1183863,none
SRR7351371,none
SRR7890395,none
SRR14029523,none
SRR2571581,none
SRR14153523,none
SRR6409476,none
SRR5441498,none
SRR14084206,gyrA_D87Y
SRR5361104,none
SRR5193241,none
SRR10519588,none
SRR5216593,gyrA_D87Y
SRR8523101,gyrA_D87N
SRR5584043,none
SRR1183804,none
SRR9613642,none
SRR7516672,none
SRR12610939,none
SRR5220149,none
SRR5659713,gyrA_D87N
SRR5501090,none
SRR5876697,gyrA_D87N
SRR1965127,none
SRR3110336,none
SRR7285904,none
SRR9595198,gyrA_D87Y
SRR3286585,gyrA_D87N
SRR7495729,none
SRR10342440,none
SRR13649605,none
SRR5216543,none
SRR5126971,none
SRR7998216,gyrA_S83Y
SRR5215681,none
SRR13644470,none
SRR8489349,none
SRR5170258,none
SRR1910370,none
SRR1966362,none
SRR7458744,none
SRR2192199,none
SRR5220954,gyrA_D87Y
SRR7427032,none
SRR5220509,none
SRR17120623,none
SRR12817661,gyrA_D87Y
SRR1482382,none
SRR6132031,gyrA_D87Y
SRR5060610,none
SRR3930394,none
SRR5193625,none
SRR7506782,none
SRR13790371,none
SRR5581817,gyrA_D87Y
SRR14092106,none
SRR1966422,none
SRR7506813,none
SRR1968079,gyrA_D87N
SRR13414991,none
SRR7090707,none
SRR2176218,none
SRR5908512,none
SRR6919724,none
SRR1965792,none
SRR3660130,none
SRR1966022,gyrA_D87N
SRR13368773,none
SRR6897977,gyrA_D87G
SRR1164562,none
SRR17322625,none
SRR6014325,none
SRR14092113,qnrB19
SRR8361479,none
SRR12282378,gyrA_D87Y
SRR13784240,none
SRR12959027,none
SRR5215761,gyrA_D87Y
SRR12768394,gyrA_S83Y
SRR3285375,none
SRR10302568,gyrA_S83Y
SRR14001985,none
SRR12887435,none
SRR2153208,qnrB19
SRR4039116,none
SRR5193229,none
SRR3457614,none
SRR10915088,gyrA_D87N
SRR5216033,none
SRR1569622,none
SRR1952822,gyrA_S83Y
SRR5216630,none
SRR7650121,none
SRR10050140,none
SRR8081636,none
SRR12733110,none
SRR6919838,gyrB_E466D
SRR8204791,gyrA_S83F
SRR8325595,none
SRR7777150,none
SRR5215783,qnrB19
SRR12645936,none
SRR13849474,none
SRR5188715,none
SRR11435810,none
SRR5215751,none
SRR11096883,none
SRR5173484,none
SRR1183801,none
SRR5220342,qnrS1
SRR1969895,none
SRR8878971,none
SRR1664227,gyrA_D87Y
SRR1967298,gyrA_D87G
SRR1738017,none
SRR5216336,none
SRR12768450,gyrA_S83Y
SRR14197263,gyrA_D87N
SRR5649661,none
SRR6898950,none
SRR12298345,gyrA_S83Y
SRR4063739,none
SRR4046926,none
SRR11176437,none
SRR5238236,none
SRR6350771,none
SRR14163451,none
SRR6371492,none
SRR5645345,none
SRR11048403,gyrA_D87N
SRR12223839,none
SRR3146657,none
SRR13685889,none
SRR5220447,none
SRR5938170,gyrA_D87N
SRR5864551,gyrA_D87N
SRR3312579,none
SRR12097017,none
SRR2015082,none
SRR6920460,none
SRR1958270,none
SRR10254183,gyrA_S83Y
SRR7962311,none
ERR1948296,gyrA_S83Y
SRR5216622,none
SRR9647959,none
SRR5418832,none
SRR6197853,none
SRR10018291,gyrA_S83Y
SRR1959290,none
SRR5876013,none
SRR5219507,none
SRR14882936,none
SRR3585354,none
SRR5664382,none
SRR5220859,none
SRR3286902,none
SRR2748727,none
SRR5220451,gyrA_D87N
SRR12362734,gyrA_S83Y
SRR6396427,none
SRR1966289,none
SRR2133170,none
ERR338279,none
SRR5215796,none
SRR10139558,none
SRR14028026,none
SRR3996625,none
SRR4073151,none
SRR7474967,none
SRR1645925,none
SRR2133209,none
SRR5388857,none
SRR6440232,none
SRR5429761,none
SRR6334853,none
SRR9649538,none
SRR5655452,none
ERR1817112,none
SRR5761449,gyrA_D87N
SRR5110486,none
SRR14271575,qnrB19
SRR6918880,gyrA_D87Y
SRR5081457,none
SRR5081458,none
SRR3286661,none
SRR9335509,gyrA_D87G
SRR6900921,none
SRR5216313,none
SRR17296903,none
SRR6940320,none
SRR10604682,none
SRR5632858,none
SRR7842682,gyrA_D87N
SRR8286577,none
ERR2200239,none
ERR369409,none
SRR9287819,none
SRR8704735,none
SRR5956153,none
SRR7286689,none
SRR17048206,none
SRR5193827,gyrA_S83Y
SRR8178110,gyrA_D87Y
SRR5193420,gyrA_D87N
SRR17263720,none
SRR3285278,none
SRR7140654,none
SRR6299361,none
SRR6898461,none
SRR12733078,none
SRR12223849,none
SRR10905069,qnrB19
SRR1967716,none
SRR5632729,gyrA_D87Y
SRR5850043,none
SRR14467937,none
SRR6898405,none
SRR5659617,none
SRR5216618,gyrA_D87N
SRR14581544,none
SRR5633181,gyrA_S83Y
SRR5216482,none
SRR6114178,none
SRR5220660,gyrA_D87Y
SRR6918610,none
SRR6922636,gyrA_D87N
SRR5962600,none
SRR12282305,gyrA_S83Y
SRR6899336,none
SRR5501087,none
SRR4294795,none
SRR7171566,none
SRR14028011,gyrA_D87N
SRR7885250,none
SRR1257305,none
SRR12321145,none
SRR2176282,none
SRR6898823,gyrA_S83Y
SRR16345370,none
SRR6924152,none
SRR7506809,none
SRR9919091,gyrA_D87G
SRR8131523,none
SRR5486657,none
SRR13330752,none
SRR2064129,none
SRR5582058,none
SRR13159520,none
SRR3932893,none
ERR197442,gyrA_D87G
SRR6940323,none
SRR17789028,gyrA_D87Y
ERR2116710,none
SRR5714834,none
SRR5065189,none
SRR1646083,none
SRR11654227,none
SRR1106207,none
SRR6325158,none
SRR5501093,none
SRR10018248,none
SRR3521374,none
SRR7885138,gyrA_D87N
SRR7777177,none
SRR5110761,none
SRR13785568,gyrA_D87N
SRR14434535,gyrA_S83Y
SRR5812106,gyrA_D87N
SRR7275078,none
SRR9968618,none
SRR13093796,none
SRR13208873,none
SRR6918523,none
SRR1960145,none
ERR235158,none
SRR10381977,none
SRR11515038,none
SRR8503786,gyrA_D87Y
SRR1969192,none
SRR3933711,none
SRR10228832,gyrA_S83Y
SRR1958494,gyrA_D87Y
SRR1645450,none
SRR13784226,none
SRR14882110,qnrB19
SRR13933734,gyrB_E466D
SRR9961998,none
SRR7867219,none
SRR1965128,gyrA_D87N
SRR2847920,none
SRR13368780,qnrB19
SRR14581552,none
SRR5216166,none
SRR15871583,none
SRR6919733,none
SRR1966810,none
SRR10667063,none
SRR8738310,gyrA_D87Y
ERR235191,none
SRR1170901,none
SRR10053707,none
SRR6203407,none
SRR5193837,gyrA_D87Y
SRR5444225,none
SRR10900047,none
SRR7416205,none
SRR17587018,none
SRR15054507,gyrA_S83F
SRR6919934,none
SRR14073870,gyrA_D87Y
SRR15299940,gyrA_D87Y
SRR10824531,none
SRR1187443,none
SRR17830290,none
SRR1957781,gyrA_D87Y
SRR1965924,none
SRR5220311,gyrA_D87Y
SRR6920162,gyrA_D87Y
SRR8118258,none
SRR5215696,gyrA_D87G
SRR6900339,none
SRR7414783,none
SRR7997134,none
SRR6794948,none
ERR317053,none
ERR5490198,none
ERR2204210,gyrA_S83Y
SRR3312356,none
SRR5237987,none
SRR13551855,qnrB19
SRR3002508,none
SRR10164088,none
SRR10393110,none
ERR048519,none
SRR15361901,gyrA_D87G
ERR317052,none
SRR6900177,qnrB19
SRR7172570,none
SRR6354009,none
SRR5193126,none
SRR8272678,none
SRR8118249,none
SRR5896182,none
SRR8267751,none
SRR6131625,none
SRR9224567,gyrA_S83Y
SRR1068360,gyrA_D87Y
SRR7267880,none
SRR6900136,none
SRR10844068,qnrB19
SRR8204788,none
SRR13963369,none
SRR3219121,none
SRR5193787,none
SRR7292647,none
SRR8706009,none
SRR3184400,none
SRR5501097,none
SRR6900681,gyrA_S83Y
SRR13239211,gyrA_S83Y
SRR5220539,gyrA_D87N
ERR311304,none
SRR4450053,none
SRR13272417,none
SRR7401976,none
SRR6900370,none
ERR3354430,none
SRR7350822,none
SRR7495454,none
SRR15845723,gyrA_S83Y
SRR9852978,none
SRR7275095,none
SRR5220465,none
SRR6879845,none
SRR17239809,none
SRR13333417,none
SRR8325633,gyrA_D87N
SRR5605891,none
SRR6314833,none
SRR1958479,none
SRR6919814,none
SRR17338270,none
SRR11364983,gyrA_D87Y
ERR235120,none
ERR1815747,gyrA_S83Y
SRR7204387,none
SRR5307845,none
SRR6920526,none
SRR3642938,none
SRR5460965,none
SRR7444235,gyrA_S83Y
SRR5879191,none
SRR3049565,none
SRR14286535,none
SRR6897943,none
SRR6901113,none
SRR3217345,none
SRR12936895,none
SRR6902572,none
SRR5364251,none
SRR9049088,none
SRR5761289,none
SRR7511892,none
SRR13241906,none
SRR5193801,none
SRR16568935,none
SRR12770277,gyrA_S83F
SRR6050706,none
SRR7867159,gyrA_D87N
SRR13387167,none
SRR6811274,none
SRR5578836,none
SRR1633529,none
SRR12546006,none
SRR14581560,none
SRR5220856,none
SRR13330754,none
SRR13827080,none
SRR1967740,gyrA_D87Y
SRR5126217,gyrA_D87Y
SRR12694608,none
SRR7533571,none
SRR1965351,none
SRR7351324,none
SRR14219566,none
SRR5216578,none
SRR3217351,none
SRR5126987,none
SRR6900925,none
SRR6919232,none
SRR14219248,gyrB_E466D
SRR4297044,none
SRR6922116,none
SRR1183878,none
SRR5194167,none
SRR5045371,none
SRR10236672,none
SRR3306270,none
SRR3490044,none
SRR5193495,gyrA_D87Y
SRR1968929,none
SRR6682078,none
SRR3641793,none
SRR6922650,none
SRR5031939,none
SRR6918352,none
SRR8492489,none
SRR15425465,gyrA_D87Y
SRR3049125,none
SRR7249838,none
SRR6760629,none
SRR8106802,none
SRR15044084,qnrB19
ERR369368,none
SRR3978447,none
SRR12223831,none
SRR4175549,none
SRR11096903,none
SRR13670668,none
SRR7842629,none
SRR7962212,gyrA_S83Y
SRR8087138,none
SRR4429071,none
SRR11832544,none
SRR1968681,gyrA_D87Y
SRR13978528,none
SRR1188441,none
SRR10019276,none
SRR3110377,none
ERR1948290,none
SRR13963370,none
SRR6919795,gyrA_D87G
SRR13202950,none
SRR5126211,none
SRR5193534,none
SRR7444524,none
SRR3294540,none
SRR1957808,none
SRR15055887,gyrA_D87N
SRR3665197,none
SRR1582189,none
SRR15383586,none
SRR7621092,none
SRR5876698,none
SRR3393569,gyrA_D87N
SRR6900852,none
SRR6919213,none
SRR13934538,gyrB_E466D
SRR2533573,none
SRR6898890,none
SRR13238705,none
ERR369370,none
SRR10424306,none
SRR11791556,gyrA_D87Y
SRR5126185,gyrA_D87Y
SRR5501035,none
SRR1970011,none
SRR2906170,none
SRR6350765,none
SRR9678273,qnrB19
SRR6897829,gyrB_E466D
SRR6809227,gyrA_D87N
SRR15409912,none
SRR7890415,gyrA_S83Y
SRR6324281,none
SRR6900271,none
SRR7790291,none
SRR14153524,none
SRR9054541,none
SRR6663494,gyrA_D87N
SRR1965796,none
SRR15044081,none
SRR7350731,gyrA_S83Y
SRR7841562,none
SRR11778062,none
SRR4432549,none
SRR1968045,none
SRR5220824,none
SRR6900666,none
SRR12828168,gyrA_S83Y
SRR1612367,none
SRR5680614,none
SRR16027637,none
SRR6870524,none
SRR1695756,none
SRR6984317,none
SRR8658047,none
SRR13518984,none
SRR15054277,none
SRR5216288,gyrA_D87G
SRR10416887,none
SRR8553930,none
SRR4842277,none
ERR235347,none
SRR1967425,none
SRR5055982,none
SRR6921942,gyrA_D87G
SRR5220636,none
SRR16173643,gyrA_S83Y
SRR6898951,none
SRR11991562,none
SRR14616697,none
SRR13019242,qnrB19
SRR7426248,none
SRR7439438,none
SRR1965963,none
SRR8834191,gyrA_D87G
SRR8735145,none
SRR5126981,none
SRR5361138,none
SRR1187459,none
SRR9719542,none
SRR17327827,none
SRR7343668,none
SRR8452327,none
SRR5216553,none
SRR7351619,none
SRR14289046,gyrA_S83Y
SRR13202880,gyrA_D87N
SRR6131991,gyrA_D87G
SRR1958426,none
SRR5220882,none
SRR13515382,none
SRR7777190,none
SRR5193955,none
SRR1960954,gyrA_S83Y
SRR3049473,none
SRR6922635,none
SRR5364240,none
SRR3285395,gyrA_D87N
SRR10062994,none
SRR8204824,none
SRR9875306,none
SRR10559613,gyrA_S83Y
SRR6900839,none
ERR338935,ramR_G25A
SRR1958150,gyrA_D87Y
SRR8724658,qnrB19
SRR5584869,none
SRR14219449,none
SRR5216438,none
SRR2567129,none
SRR8730625,none
SRR5220418,none
SRR5852330,none
SRR8380061,gyrA_D87N
SRR14246958,gyrB_E466D
SRR6885352,none
SRR7885278,none
SRR8503610,none
SRR16993456,none
SRR7187129,gyrA_D87N
SRR1969123,none
SRR1664323,none
SRR8087152,none
SRR5116929,none
SRR16356400,none
SRR8499118,gyrB_E466D
SRR5215727,none
SRR4039937,none
SRR13979430,none
SRR5216182,none
SRR5799704,none
SRR8637901,gyrA_D87G
SRR3194571,none
SRR14460719,none
SRR6897656,none
SRR12610940,gyrA_S83Y
SRR9586631,none
SRR5819709,none
SRR11515078,gyrA_D87G
SRR8503647,qnrB19
SRR7456248,none
SRR10018215,none
SRR2585504,gyrA_D87Y
SRR12076579,gyrA_S83Y
SRR5366176,none
SRR5193466,none
SRR6898941,none
SRR3732286,gyrA_D87Y
SRR1965879,none
SRR13448626,none
SRR7245655,gyrA_D87Y
SRR18519367,none
SRR14232225,gyrA_S83Y
SRR9944927,none
SRR10721904,none
SRR5126958,none
SRR1695616,none
SRR9836943,none
SRR1379759,none
SRR6766079,none
SRR6919266,gyrA_S83Y
SRR8131552,gyrB_S464Y
ERR338927,none
SRR6898851,gyrA_D87G
SRR1952884,gyrA_S83Y
SRR1514709,none
SRR6766068,none
SRR6899311,none
SRR17295735,gyrA_D87Y
SRR1822279,none
SRR13614776,none
SRR16941084,gyrA_D87Y
SRR7310341,none
SRR7867174,none
SRR13520351,none
SRR9853115,none
SRR4063735,none
SRR12439730,gyrA_D87N;gyrA_S83Y
SRR7221342,gyrB_E466D
SRR10108450,gyrA_D87G
ERR338946,none
SRR8503948,none
SRR7351327,none
SRR1346276,none
SRR13519907,none
SRR5126106,gyrA_D87N
SRR10424272,gyrA_S83Y
SRR2968600,none
SRR1966584,gyrA_D87Y
SRR13827071,none
SRR13371009,gyrA_D87N
SRR15853705,none
SRR1952900,gyrA_S83Y
SRR13314919,none
SRR1957749,none
SRR7653302,none
SRR5584015,none
SRR5220926,gyrA_D87Y
SRR1968576,none
SRR6920159,none
SRR14466728,gyrA_D87N
SRR10198884,gyrA_D87Y
SRR7457938,none
SRR8293775,none
SRR8509385,none
SRR6412857,none
SRR13202980,none
SRR7458617,gyrA_S83F
SRR13176939,none
SRR6810044,none
SRR6899359,gyrA_S83Y
SRR6901187,none
SRR5921466,none
SRR14195250,none
SRR10559624,none
SRR3032159,none
SRR2156609,none
SRR7257421,gyrA_D87Y
SRR10245679,none
SRR11142454,none
SRR5632060,none
ERR311273,none
SRR10491579,gyrA_S83Y
SRR5220476,none
SRR6351036,none
SRR5193843,gyrA_S83Y
SRR8503660,none
SRR1557008,none
SRR10139595,none
SRR10229774,gyrA_S83Y
SRR6919484,gyrA_D87Y
SRR5655505,none
SRR9054478,none
SRR7310549,none
SRR15043728,qnrB19
SRR5756384,none
SRR7777194,none
SRR7867018,none
SRR1183814,none
SRR1965209,none
SRR12340655,none
SRR12416121,none
SRR5382686,none
SRR13505166,none
SRR2993267,gyrA_D87Y
SRR5220060,gyrA_D87Y
SRR18157939,none
SRR5361493,none
SRR8078661,none
SRR10270594,none
SRR10604688,gyrA_D87Y
SRR6132051,gyrA_D87N
SRR1969612,none
SRR6919949,none
SRR6760632,none
SRR3743975,none
SRR3743919,none
SRR5755730,none
SRR1183906,none
SRR13138253,none
SRR3312597,none
SRR8691528,none
SRR2168972,none
SRR12819792,gyrA_S83Y
SRR6920560,none
SRR10604671,none
SRR1967957,gyrA_D87N
SRR8177032,none
SRR9595246,none
SRR2015071,none
SRR13200016,none
SRR7873826,none
SRR6901162,none
SRR14136833,none
ERR369354,none
SRR5216432,none
SRR12218950,gyrA_S83Y
SRR6918320,gyrA_D87Y
SRR7777153,gyrA_D87Y
SRR5194235,none
ERR311271,none
SRR8738315,none
SRR12450389,gyrA_S83Y
SRR6919135,qnrB19
SRR5004580,none
SRR1969802,none
SRR6920100,none
SRR6794969,gyrA_D87N
SRR6922666,gyrA_D87Y
SRR12200457,gyrA_S83Y
SRR5193355,none
SRR13693570,none
SRR5126213,none
SRR9648049,none
SRR5216191,gyrA_D87Y
SRR1183818,none
SRR11142467,none
SRR5215764,gyrA_D87Y
SRR1581508,none
SRR6900052,none
SRR3732283,none
SRR13128520,gyrA_D87Y
SRR1965974,none
SRR6919318,none
SRR6350781,none
SRR8490651,gyrA_D87Y
SRR1544436,none
SRR17020876,none
SRR15383588,qnrB19
SRR12546004,none
SRR6131998,none
SRR5908188,gyrA_D87N
SRR5742175,none
SRR1963335,gyrA_D87Y
SRR1183862,none
SRR6900183,gyrA_D87Y
SRR14200819,none
SRR13420024,none
SRR13997852,none
SRR6902903,none
ERR653296,none
SRR7777197,gyrA_D87Y
SRR7653273,none
SRR1969763,gyrA_S83F
SRR3286900,none
SRR6945231,gyrA_D87N
ERR2733029,none
SRR5683943,none
SRR6726280,none
SRR8508560,none
SRR7426630,none
SRR5193986,none
SRR8724640,none
SRR14434690,none
ERR2115639,none
SRR13347498,none
SRR6330501,none
SRR1773636,none
SRR1569679,none
SRR3572570,gyrA_S83Y
ERR2193126,none
SRR7450685,none
SRR9917151,gyrA_D87G
SRR8182668,none
SRR13290207,gyrA_S83Y
SRR7439595,none
SRR10232110,none
SRR5215896,none
SRR14255490,gyrA_D87N
ERR235155,none
SRR9875366,gyrA_S83Y
ERR338253,none
SRR3223809,gyrA_D87N
SRR4273687,none
SRR1968059,none
SRR12953602,none
SRR5238200,none
SRR10036535,none
SRR3001778,none
SRR1957812,gyrA_D87Y
SRR10360831,gyrA_D87Y
SRR11075153,none
SRR1968192,gyrA_D87Y
SRR1969133,none
SRR14280627,gyrB_E466D
SRR8599157,none
ERR1815683,gyrA_D87Y
SRR1183843,none
SRR8705971,none
SRR7850595,gyrA_D87Y
SRR5361159,none
SRR8552374,none
SRR7221328,gyrA_D87G
SRR13389121,none
SRR15824993,gyrA_D87Y
SRR1646085,none
SRR7911383,none
SRR5216319,none
SRR7223157,gyrB_E466D
SRR6387207,none
SRR5888679,none
SRR9613652,none
SRR6919727,none
