Name,ST,url,MLST_Profile,ST2,url2,MLST_Profile2
SRR17250581,46e0015c813927f35bb6999a3ec84bf8ef0f3aee,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,2.21.12|182.32.26.198.5,78,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,25.3.6.2.28.1.29
SRR17250582,46e0015c813927f35bb6999a3ec84bf8ef0f3aee,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,2.21.12|182.32.26.198.5,78,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,25.3.6.2.28.1.29
SRR17250587,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250594,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250595,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250596,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250597,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250598,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250599,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250600,463525e6feeae884c90f3e65d408b5b63b5ef665,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,10.12.1|182.33.4.141.5,1091,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.153.1.2.65.1.5
SRR17250601,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250602,345,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,46.12.110.1.16.141.50,499,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,5.2.39.2.3.1.5
SRR17250603,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250604,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250605,26a7355e7dcfa005fabed364ffa931c7219a018e,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,46.12.110|182.1.16.141.50,499,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,5.2.39.2.3.1.5
SRR17250606,463525e6feeae884c90f3e65d408b5b63b5ef665,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,10.12.1|182.33.4.141.5,6cd420bff33ce7237d74ddb45951149772bb3335,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.153.1.2.65.1.f5e68219fb9c7e38cccba98ea5c84f328c9d2e87
SRR17250607,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250608,2679,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,10.12.1.33.4.141.5,434891dc52306f7e2fc9e1ce91495ee4aa5ca6f3,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.1.2.65.1.5
SRR17250609,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250610,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250611,2dfcb47669110dcbc36a06a54b712dbb27edc24a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.17.189|3.2.2.99.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250612,2dfcb47669110dcbc36a06a54b712dbb27edc24a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.17.189|3.2.2.99.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250620,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250625,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250626,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250627,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250628,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250629,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250631,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250636,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250637,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250638,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250642,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250643,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250644,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250645,1694,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.8.10.28.97.32,422,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,26.72.2.2.29.4.5
SRR17250646,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250647,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250650,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250651,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250652,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250653,a1bcae193238e6a90cd0cbd3198e83271b4dba3d,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.87.189|3.2.2.157.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250654,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250655,2dfcb47669110dcbc36a06a54b712dbb27edc24a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.17.189|3.2.2.99.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250656,1694,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.8.10.28.97.32,422,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,26.72.2.2.29.4.5
SRR17250657,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250658,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250659,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250660,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250661,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250662,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250663,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17250667,1694,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.8.10.28.97.32,422,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,26.72.2.2.29.4.5
SRR17250668,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17282366,63566cabe542b68483d110570208202b79f211fe,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,10.12.182|4.11.4.219.5,1,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.1.1.1.5.1.1
SRR17282457,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17282460,63566cabe542b68483d110570208202b79f211fe,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,10.12.182|4.11.4.219.5,1,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.1.1.1.5.1.1
SRR17282461,63566cabe542b68483d110570208202b79f211fe,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,10.12.182|4.11.4.219.5,1,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.1.1.1.5.1.1
SRR17311613,ab91849c6431e6f361b7e86cd440a35e21b409a5,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.17.189|3.2.2.66.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311614,ab91849c6431e6f361b7e86cd440a35e21b409a5,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.17.189|3.2.2.66.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311615,ab91849c6431e6f361b7e86cd440a35e21b409a5,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.17.189|3.2.2.66.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311616,ab91849c6431e6f361b7e86cd440a35e21b409a5,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.17.189|3.2.2.66.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311617,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311618,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311619,451,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.3.2.2.142.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311620,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311621,640e9ad252766d819f35aae06b710ac8436743ce,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,10.12.1|182.33.4.98.5,1091,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.153.1.2.65.1.5
SRR17311622,5c5b15c0191ee90042611042382495e110fc2c31,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.106.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311623,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311624,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311625,ab91849c6431e6f361b7e86cd440a35e21b409a5,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.17.189|3.2.2.66.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311626,451,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.3.2.2.142.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311627,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311628,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311629,451,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.3.2.2.142.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311630,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311631,451,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.3.2.2.142.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311632,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311633,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311634,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311635,bd6814deeb6776e93d42d3c9521cfb81968311c1,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.142.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311636,ab91849c6431e6f361b7e86cd440a35e21b409a5,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.17.189|3.2.2.66.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311637,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311638,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311639,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311640,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311641,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311642,451,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.3.2.2.142.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311643,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311644,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311645,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311646,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311647,ab91849c6431e6f361b7e86cd440a35e21b409a5,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.17.189|3.2.2.66.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311648,451,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.3.2.2.142.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311649,451,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.3.2.2.142.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311650,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311651,1962,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189.2.2.140.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
SRR17311652,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
