Name,ST,url,MLST_Profile,GSPC,Serotype
ERR461022,179,https://pubmlst.org/spneumoniae/,7.14.40.12.1.1.14,44,19F
ERR461048,162,https://pubmlst.org/spneumoniae/,7.11.10.1.6.8.14,6,19F
ERR461116,162,https://pubmlst.org/spneumoniae/,7.11.10.1.6.8.14,6,19F
ERR461149,1201,https://pubmlst.org/spneumoniae/,1.5.1.12.17.3.8,18,19F
ERR461205,6930,https://pubmlst.org/spneumoniae/,7.119.19.16.14.14.28,593,19F
ERR461214,177,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.14,44,19F
ERR461249,309,https://pubmlst.org/spneumoniae/,8.10.2.5.9.48.6,157,19F
ERR461296,2881,https://pubmlst.org/spneumoniae/,7.14.4.12.1.31.14,44,19F
ERR461302,9300,https://pubmlst.org/spneumoniae/,26.5.404.12.5.3.8,18,19F
ERR461304,309,https://pubmlst.org/spneumoniae/,8.10.2.5.9.48.6,157,19F
ERR461319,16573,https://pubmlst.org/spneumoniae/,2.27.2.4.9.4.14,16,19F
ERR461324,177,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.14,44,19F
ERR461341,162,https://pubmlst.org/spneumoniae/,7.11.10.1.6.8.14,6,19F
ERR461344,309,https://pubmlst.org/spneumoniae/,8.10.2.5.9.48.6,157,19F
ERR461351,177,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.14,44,19F
ERR461356,1201,https://pubmlst.org/spneumoniae/,1.5.1.12.17.3.8,18,19F
ERR461379,179,https://pubmlst.org/spneumoniae/,7.14.40.12.1.1.14,44,19F
ERR461394,179,https://pubmlst.org/spneumoniae/,7.14.40.12.1.1.14,44,19F
ERR461428,162,https://pubmlst.org/spneumoniae/,7.11.10.1.6.8.14,6,19F
ERR461474,51,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.6,44,19F
ERR461602,177,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.14,44,19F
ERR461615,16580,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.952,44,19F
ERR461687,51,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.6,44,19F
ERR461688,16581,https://pubmlst.org/spneumoniae/,7.723.172.12.1.1.18,44,19F
ERR461699,79,https://pubmlst.org/spneumoniae/,2.27.2.4.9.4.31,16,19F
ERR461744,16584,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.1081,44,19F
ERR461774,79,https://pubmlst.org/spneumoniae/,2.27.2.4.9.4.31,16,19F
ERR461790,4826,https://pubmlst.org/spneumoniae/,1.5.9.1.9.3.8,18,19F
ERR461820,177,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.14,44,19F
ERR461830,177,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.14,44,19F
ERR461905,162,https://pubmlst.org/spneumoniae/,7.11.10.1.6.8.14,6,19F
ERR485958,179,https://pubmlst.org/spneumoniae/,7.14.40.12.1.1.14,44,19F
ERR490705,420,https://pubmlst.org/spneumoniae/,15.38.19.5.36.20.6,1,19F
ERR490707,9933,https://pubmlst.org/spneumoniae/,15.38.19.32.36.20.6,1,19F
ERR490729,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR490730,9937,https://pubmlst.org/spneumoniae/,224.5.4.5.15.339.1,159,19F
ERR490749,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR490754,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR490763,12700,https://pubmlst.org/spneumoniae/,12.8.9.104.544.739.816,21,19F
ERR490764,420,https://pubmlst.org/spneumoniae/,15.38.19.5.36.20.6,1,19F
ERR490767,8678,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.344,1,19F
ERR490770,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR490782,2067,https://pubmlst.org/spneumoniae/,10.25.9.10.6.4.14,205,19F
ERR490787,420,https://pubmlst.org/spneumoniae/,15.38.19.5.36.20.6,1,19F
ERR490788,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR490790,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR490793,6277,https://pubmlst.org/spneumoniae/,7.8.9.3.3.20.57,21,19F
ERR501526,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR501592,6095,https://pubmlst.org/spneumoniae/,12.8.9.104.3.20.417,21,19F
ERR501605,6095,https://pubmlst.org/spneumoniae/,12.8.9.104.3.20.417,21,19F
ERR505466,1421,https://pubmlst.org/spneumoniae/,4.16.19.15.55.20.26,1,19F
ERR505469,1421,https://pubmlst.org/spneumoniae/,4.16.19.15.55.20.26,1,19F
ERR505472,11396,https://pubmlst.org/spneumoniae/,4.16.19.15.55.20.672,1,19F
ERR505488,646,https://pubmlst.org/spneumoniae/,7.14.4.12.1.3.14,44,19F
ERR505500,646,https://pubmlst.org/spneumoniae/,7.14.4.12.1.3.14,44,19F
ERR505503,11396,https://pubmlst.org/spneumoniae/,4.16.19.15.55.20.672,1,19F
ERR505509,1421,https://pubmlst.org/spneumoniae/,4.16.19.15.55.20.26,1,19F
ERR505510,1421,https://pubmlst.org/spneumoniae/,4.16.19.15.55.20.26,1,19F
ERR505517,320,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.1,1,19F
ERR505519,81,https://pubmlst.org/spneumoniae/,4.4.2.4.4.1.1,16,19F
ERR505543,88,https://pubmlst.org/spneumoniae/,5.5.7.7.8.5.7,198,19F
ERR505545,81,https://pubmlst.org/spneumoniae/,4.4.2.4.4.1.1,16,19F
ERR505546,236,https://pubmlst.org/spneumoniae/,15.16.19.15.6.20.26,1,19F
ERR505576,646,https://pubmlst.org/spneumoniae/,7.14.4.12.1.3.14,44,19F
ERR505587,646,https://pubmlst.org/spneumoniae/,7.14.4.12.1.3.14,44,19F
ERR505590,11396,https://pubmlst.org/spneumoniae/,4.16.19.15.55.20.672,1,19F
ERR505593,1428,https://pubmlst.org/spneumoniae/,15.16.19.15.6.20.102,1,19F
ERR505642,81,https://pubmlst.org/spneumoniae/,4.4.2.4.4.1.1,16,19F
ERR505644,81,https://pubmlst.org/spneumoniae/,4.4.2.4.4.1.1,16,19F
ERR505645,646,https://pubmlst.org/spneumoniae/,7.14.4.12.1.3.14,44,19F
ERR505651,646,https://pubmlst.org/spneumoniae/,7.14.4.12.1.3.14,44,19F
ERR505664,646,https://pubmlst.org/spneumoniae/,7.14.4.12.1.3.14,44,19F
ERR505676,1421,https://pubmlst.org/spneumoniae/,4.16.19.15.55.20.26,1,19F
ERR505679,1421,https://pubmlst.org/spneumoniae/,4.16.19.15.55.20.26,1,19F
ERR505680,81,https://pubmlst.org/spneumoniae/,4.4.2.4.4.1.1,16,19F
ERR505689,646,https://pubmlst.org/spneumoniae/,7.14.4.12.1.3.14,44,19F
ERR505726,9906,https://pubmlst.org/spneumoniae/,4.16.19.15.55.20.107,1,19F
ERR505835,236,https://pubmlst.org/spneumoniae/,15.16.19.15.6.20.26,1,19F
ERR505904,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR505909,172,https://pubmlst.org/spneumoniae/,7.13.8.6.25.6.8,5,19F
ERR505910,9928,https://pubmlst.org/spneumoniae/,12.8.9.8.9.1.14,90,19F
ERR505926,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR505927,12522,https://pubmlst.org/spneumoniae/,2.8.4.5.9.1.792,90,19F
ERR505930,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR505943,420,https://pubmlst.org/spneumoniae/,15.38.19.5.36.20.6,1,19F
ERR505946,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR505951,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR505958,420,https://pubmlst.org/spneumoniae/,15.38.19.5.36.20.6,1,19F
ERR505962,6277,https://pubmlst.org/spneumoniae/,7.8.9.3.3.20.57,21,19F
ERR505967,420,https://pubmlst.org/spneumoniae/,15.38.19.5.36.20.6,1,19F
ERR505971,9927,https://pubmlst.org/spneumoniae/,12.8.9.10.3.1.6,21,19F
ERR505976,8678,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.344,1,19F
ERR505982,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR506057,12706,https://pubmlst.org/spneumoniae/,15.5.19.15.6.20.820,1,19F
ERR516631,1131,https://pubmlst.org/spneumoniae/,7.13.4.6.25.6.8,5,19F
ERR516632,1131,https://pubmlst.org/spneumoniae/,7.13.4.6.25.6.8,5,19F
ERR516634,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR516680,6095,https://pubmlst.org/spneumoniae/,12.8.9.104.3.20.417,21,19F
ERR516689,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR516692,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR5214441,15558,https://pubmlst.org/spneumoniae/,10.17.2.38.6.14.6,43,19F
ERR554900,79,https://pubmlst.org/spneumoniae/,2.27.2.4.9.4.31,16,19F
ERR554928,6930,https://pubmlst.org/spneumoniae/,7.119.19.16.14.14.28,593,19F
ERR554937,177,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.14,44,19F
ERR554959,309,https://pubmlst.org/spneumoniae/,8.10.2.5.9.48.6,157,19F
ERR554993,2881,https://pubmlst.org/spneumoniae/,7.14.4.12.1.31.14,44,19F
ERR554996,9300,https://pubmlst.org/spneumoniae/,26.5.404.12.5.3.8,18,19F
ERR554998,309,https://pubmlst.org/spneumoniae/,8.10.2.5.9.48.6,157,19F
ERR555009,16573,https://pubmlst.org/spneumoniae/,2.27.2.4.9.4.14,16,19F
ERR555011,177,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.14,44,19F
ERR559268,162,https://pubmlst.org/spneumoniae/,7.11.10.1.6.8.14,6,19F
ERR559270,309,https://pubmlst.org/spneumoniae/,8.10.2.5.9.48.6,157,19F
ERR559274,177,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.14,44,19F
ERR559277,1201,https://pubmlst.org/spneumoniae/,1.5.1.12.17.3.8,18,19F
ERR559298,16584,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.1081,44,19F
ERR559316,79,https://pubmlst.org/spneumoniae/,2.27.2.4.9.4.31,16,19F
ERR559324,4826,https://pubmlst.org/spneumoniae/,1.5.9.1.9.3.8,18,19F
ERR559369,1045,https://pubmlst.org/spneumoniae/,7.14.4.12.1.14.14,44,19F
ERR559387,179,https://pubmlst.org/spneumoniae/,7.14.40.12.1.1.14,44,19F
ERR559414,179,https://pubmlst.org/spneumoniae/,7.14.40.12.1.1.14,44,19F
ERR559428,162,https://pubmlst.org/spneumoniae/,7.11.10.1.6.8.14,6,19F
ERR559447,177,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.14,44,19F
ERR563676,162,https://pubmlst.org/spneumoniae/,7.11.10.1.6.8.14,6,19F
ERR563697,1201,https://pubmlst.org/spneumoniae/,1.5.1.12.17.3.8,18,19F
ERR563726,179,https://pubmlst.org/spneumoniae/,7.14.40.12.1.1.14,44,19F
ERR563756,162,https://pubmlst.org/spneumoniae/,7.11.10.1.6.8.14,6,19F
ERR563776,236,https://pubmlst.org/spneumoniae/,15.16.19.15.6.20.26,1,19F
ERR563783,51,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.6,44,19F
ERR563841,177,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.14,44,19F
ERR563889,162,https://pubmlst.org/spneumoniae/,7.11.10.1.6.8.14,6,19F
ERR563927,177,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.14,44,19F
ERR563936,16580,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.952,44,19F
ERR563995,51,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.6,44,19F
ERR564005,236,https://pubmlst.org/spneumoniae/,15.16.19.15.6.20.26,1,19F
ERR568439,6277,https://pubmlst.org/spneumoniae/,7.8.9.3.3.20.57,21,19F
ERR568440,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR568452,10683,https://pubmlst.org/spneumoniae/,12.38.9.5.36.20.6,1,19F
ERR568454,2920,https://pubmlst.org/spneumoniae/,1.16.19.15.6.20.26,1,19F
ERR568457,420,https://pubmlst.org/spneumoniae/,15.38.19.5.36.20.6,1,19F
ERR568478,2067,https://pubmlst.org/spneumoniae/,10.25.9.10.6.4.14,205,19F
ERR568483,6277,https://pubmlst.org/spneumoniae/,7.8.9.3.3.20.57,21,19F
ERR568500,2067,https://pubmlst.org/spneumoniae/,10.25.9.10.6.4.14,205,19F
ERR568517,5179,https://pubmlst.org/spneumoniae/,12.62.9.10.3.20.6,21,19F
ERR568531,12526,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.783,1,19F
ERR568541,2706,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.254,1,19F
ERR568554,10572,https://pubmlst.org/spneumoniae/,12.8.9.5.3.20.57,21,19F
ERR568556,420,https://pubmlst.org/spneumoniae/,15.38.19.5.36.20.6,1,19F
ERR568610,5179,https://pubmlst.org/spneumoniae/,12.62.9.10.3.20.6,21,19F
ERR568627,10619,https://pubmlst.org/spneumoniae/,93.38.1.10.3.20.6,21,19F
ERR568661,2067,https://pubmlst.org/spneumoniae/,10.25.9.10.6.4.14,205,19F
ERR568688,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR568691,12228,https://pubmlst.org/spneumoniae/,4.2.19.15.241.20.687,1,19F
ERR568692,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR568698,10706,https://pubmlst.org/spneumoniae/,224.5.9.5.15.339.5,159,19F
ERR568708,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR568744,10709,https://pubmlst.org/spneumoniae/,12.8.9.18.13.20.57,21,19F
ERR570379,420,https://pubmlst.org/spneumoniae/,15.38.19.5.36.20.6,1,19F
ERR570398,8326,https://pubmlst.org/spneumoniae/,1.8.9.4.241.1.27,90,19F
ERR570408,8332,https://pubmlst.org/spneumoniae/,1.13.9.5.241.1.18,90,19F
ERR570423,10536,https://pubmlst.org/spneumoniae/,7.8.9.8.3.20.57,21,19F
ERR570446,1412,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.84,1,19F
ERR570450,10716,https://pubmlst.org/spneumoniae/,10.25.9.10.6.4.68,205,19F
ERR570456,12533,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.781,1,19F
ERR570457,11681,https://pubmlst.org/spneumoniae/,1.38.9.301.241.1.18,90,19F
ERR570464,8328,https://pubmlst.org/spneumoniae/,1.8.9.5.241.1.18,90,19F
ERR570466,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR570468,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR570471,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR570473,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR570477,12534,https://pubmlst.org/spneumoniae/,4.16.19.366.6.20.26,1,19F
ERR570479,12535,https://pubmlst.org/spneumoniae/,10.530.9.10.6.4.14,205,19F
ERR577856,81,https://pubmlst.org/spneumoniae/,4.4.2.4.4.1.1,16,19F
ERR577859,81,https://pubmlst.org/spneumoniae/,4.4.2.4.4.1.1,16,19F
ERR577929,87,https://pubmlst.org/spneumoniae/,5.5.7.7.8.5.4,198,19F
ERR586326,1421,https://pubmlst.org/spneumoniae/,4.16.19.15.55.20.26,1,19F
ERR586327,81,https://pubmlst.org/spneumoniae/,4.4.2.4.4.1.1,16,19F
ERR586377,236,https://pubmlst.org/spneumoniae/,15.16.19.15.6.20.26,1,19F
ERR586378,236,https://pubmlst.org/spneumoniae/,15.16.19.15.6.20.26,1,19F
ERR600161,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR600235,12712,https://pubmlst.org/spneumoniae/,4.16.554.15.6.20.26,1,19F
ERR600256,654,https://pubmlst.org/spneumoniae/,18.2.22.16.9.23.14,119,19F
ERR600302,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR600342,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR600350,12537,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.790,1,19F
ERR600354,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR600359,10731,https://pubmlst.org/spneumoniae/,15.38.19.13.36.20.6,1,19F
ERR600381,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR600388,6277,https://pubmlst.org/spneumoniae/,7.8.9.3.3.20.57,21,19F
ERR600409,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR600415,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR600422,10553,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.5,21,19F
ERR600449,2062,https://pubmlst.org/spneumoniae/,1.5.53.32.14.20.199,17,19F
ERR600462,10553,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.5,21,19F
ERR600463,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR600469,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR600470,12229,https://pubmlst.org/spneumoniae/,4.10.19.15.241.20.687,1,19F
ERR600492,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR600496,1203,https://pubmlst.org/spneumoniae/,10.41.47.63.6.14.2,48,19F
ERR600503,6277,https://pubmlst.org/spneumoniae/,7.8.9.3.3.20.57,21,19F
ERR600514,10740,https://pubmlst.org/spneumoniae/,12.60.4.10.6.20.269,192,19F
ERR600521,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR600523,12543,https://pubmlst.org/spneumoniae/,15.38.531.5.36.20.6,1,19F
ERR600525,420,https://pubmlst.org/spneumoniae/,15.38.19.5.36.20.6,1,19F
ERR600535,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR600551,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR600556,2067,https://pubmlst.org/spneumoniae/,10.25.9.10.6.4.14,205,19F
ERR600582,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR600607,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR632889,12536,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.796,1,19F
ERR632950,8328,https://pubmlst.org/spneumoniae/,1.8.9.5.241.1.18,90,19F
ERR632951,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR632953,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR632961,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR632981,8326,https://pubmlst.org/spneumoniae/,1.8.9.4.241.1.27,90,19F
ERR633001,420,https://pubmlst.org/spneumoniae/,15.38.19.5.36.20.6,1,19F
ERR633002,420,https://pubmlst.org/spneumoniae/,15.38.19.5.36.20.6,1,19F
ERR633012,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR633043,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR633062,10752,https://pubmlst.org/spneumoniae/,12.8.9.15.3.20.26,21,19F
ERR633068,2067,https://pubmlst.org/spneumoniae/,10.25.9.10.6.4.14,205,19F
ERR633070,420,https://pubmlst.org/spneumoniae/,15.38.19.5.36.20.6,1,19F
ERR633086,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR633087,420,https://pubmlst.org/spneumoniae/,15.38.19.5.36.20.6,1,19F
ERR646535,6277,https://pubmlst.org/spneumoniae/,7.8.9.3.3.20.57,21,19F
ERR646569,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR646574,10762,https://pubmlst.org/spneumoniae/,2.60.4.1.6.20.269,192,19F
ERR646576,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR646591,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR646602,7897,https://pubmlst.org/spneumoniae/,1.5.53.10.14.20.199,17,19F
ERR646604,2834,https://pubmlst.org/spneumoniae/,2.16.19.5.6.20.26,1,19F
ERR646608,8326,https://pubmlst.org/spneumoniae/,1.8.9.4.241.1.27,90,19F
ERR646619,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR662296,6141,https://pubmlst.org/spneumoniae/,15.291.19.15.6.20.26,1,19F
ERR662310,654,https://pubmlst.org/spneumoniae/,18.2.22.16.9.23.14,119,19F
ERR662360,236,https://pubmlst.org/spneumoniae/,15.16.19.15.6.20.26,1,19F
ERR701785,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR701826,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR701833,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR701843,7131,https://pubmlst.org/spneumoniae/,224.5.9.5.15.339.1,159,19F
ERR701872,2067,https://pubmlst.org/spneumoniae/,10.25.9.10.6.4.14,205,19F
ERR714190,925,https://pubmlst.org/spneumoniae/,15.16.19.15.6.20.19,1,19F
ERR714216,1526,https://pubmlst.org/spneumoniae/,7.13.8.6.25.1.8,193,19F
ERR714282,925,https://pubmlst.org/spneumoniae/,15.16.19.15.6.20.19,1,19F
ERR714421,925,https://pubmlst.org/spneumoniae/,15.16.19.15.6.20.19,1,19F
ERR714444,11681,https://pubmlst.org/spneumoniae/,1.38.9.301.241.1.18,90,19F
ERR714458,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR714462,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR714478,10784,https://pubmlst.org/spneumoniae/,12.8.9.10.6.20.6,21,19F
ERR714484,7131,https://pubmlst.org/spneumoniae/,224.5.9.5.15.339.1,159,19F
ERR714492,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR714498,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR714505,8328,https://pubmlst.org/spneumoniae/,1.8.9.5.241.1.18,90,19F
ERR714533,420,https://pubmlst.org/spneumoniae/,15.38.19.5.36.20.6,1,19F
ERR714542,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR714544,420,https://pubmlst.org/spneumoniae/,15.38.19.5.36.20.6,1,19F
ERR714589,1203,https://pubmlst.org/spneumoniae/,10.41.47.63.6.14.2,48,19F
ERR714606,420,https://pubmlst.org/spneumoniae/,15.38.19.5.36.20.6,1,19F
ERR714610,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR714639,9937,https://pubmlst.org/spneumoniae/,224.5.4.5.15.339.1,159,19F
ERR714647,10794,https://pubmlst.org/spneumoniae/,7.8.9.3.3.20.5,21,19F
ERR714654,8326,https://pubmlst.org/spneumoniae/,1.8.9.4.241.1.27,90,19F
ERR714665,10795,https://pubmlst.org/spneumoniae/,224.5.41.5.15.339.8,159,19F
ERR714682,10798,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.27,21,19F
ERR714693,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR714697,420,https://pubmlst.org/spneumoniae/,15.38.19.5.36.20.6,1,19F
ERR716134,79,https://pubmlst.org/spneumoniae/,2.27.2.4.9.4.31,16,19F
ERR716135,79,https://pubmlst.org/spneumoniae/,2.27.2.4.9.4.31,16,19F
ERR716157,79,https://pubmlst.org/spneumoniae/,2.27.2.4.9.4.31,16,19F
ERR716158,79,https://pubmlst.org/spneumoniae/,2.27.2.4.9.4.31,16,19F
ERR716204,16591,https://pubmlst.org/spneumoniae/,18.3.4.18.15.1.6,316,19F
ERR716205,16591,https://pubmlst.org/spneumoniae/,18.3.4.18.15.1.6,316,19F
ERR716207,177,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.14,44,19F
ERR716208,177,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.14,44,19F
ERR730160,179,https://pubmlst.org/spneumoniae/,7.14.40.12.1.1.14,44,19F
ERR730193,179,https://pubmlst.org/spneumoniae/,7.14.40.12.1.1.14,44,19F
ERR730198,177,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.14,44,19F
ERR730245,10669,https://pubmlst.org/spneumoniae/,2.5.4.10.17.1.9,84,19F
ERR730335,4194,https://pubmlst.org/spneumoniae/,2.5.9.10.17.1.31,84,19F
ERR730337,4194,https://pubmlst.org/spneumoniae/,2.5.9.10.17.1.31,84,19F
ERR730349,9092,https://pubmlst.org/spneumoniae/,50.5.123.1.36.83.14,440,19F
ERR730352,9094,https://pubmlst.org/spneumoniae/,60.134.367.4.42.3.6,441,19F
ERR730370,4194,https://pubmlst.org/spneumoniae/,2.5.9.10.17.1.31,84,19F
ERR730372,420,https://pubmlst.org/spneumoniae/,15.38.19.5.36.20.6,1,19F
ERR730376,10810,https://pubmlst.org/spneumoniae/,2.5.4.1.6.27.74,30,19F
ERR730394,10811,https://pubmlst.org/spneumoniae/,12.19.2.6.6.22.14,10,19F
ERR730399,12725,https://pubmlst.org/spneumoniae/,411.5.9.10.17.1.31,84,19F
ERR730426,4194,https://pubmlst.org/spneumoniae/,2.5.9.10.17.1.31,84,19F
ERR730439,177,https://pubmlst.org/spneumoniae/,7.14.4.12.1.1.14,44,19F
ERR730455,10589,https://pubmlst.org/spneumoniae/,2.5.4.10.17.1.14,84,19F
ERR730468,10589,https://pubmlst.org/spneumoniae/,2.5.4.10.17.1.14,84,19F
ERR730469,10589,https://pubmlst.org/spneumoniae/,2.5.4.10.17.1.14,84,19F
ERR730475,925,https://pubmlst.org/spneumoniae/,15.16.19.15.6.20.19,1,19F
ERR730503,6844,https://pubmlst.org/spneumoniae/,12.16.19.15.6.20.19,1,19F
ERR730529,2062,https://pubmlst.org/spneumoniae/,1.5.53.32.14.20.199,17,19F
ERR730531,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR730532,12560,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.794,1,19F
ERR730568,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR730584,6277,https://pubmlst.org/spneumoniae/,7.8.9.3.3.20.57,21,19F
ERR730600,271,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.26,1,19F
ERR730630,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR730647,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR730680,10619,https://pubmlst.org/spneumoniae/,93.38.1.10.3.20.6,21,19F
ERR730702,10817,https://pubmlst.org/spneumoniae/,7.13.9.6.25.6.8,5,19F
ERR730715,172,https://pubmlst.org/spneumoniae/,7.13.8.6.25.6.8,5,19F
ERR730719,347,https://pubmlst.org/spneumoniae/,12.8.9.3.3.20.57,21,19F
ERR730724,11696,https://pubmlst.org/spneumoniae/,4.16.19.15.6.20.676,1,19F
ERR730739,6277,https://pubmlst.org/spneumoniae/,7.8.9.3.3.20.57,21,19F
